ID,ADDRESS,TOWN,INTERSECTION,CLASSIFIED,GRADE
2910,W-RODNEY-FRENCH,NEW BEDFORD,,7/14/14,3
2911,651 LAKE,SHREWSBURY,,7/14/14,3
2912,169 W-MAIN,WESTBOROUGH,,7/14/14,3
2913,W-MAIN,WESTBOROUGH,@ WEST STREET,7/14/14,3
2914,62 HOMER,CAMBRIDGE,,7/11/14,3
2915,266 MASS,CAMBRIDGE,,7/11/14,3
2916,162 CHURCH,HOLLISTON,,7/11/14,3
2917,95 GREGORY,HOLLISTON,,7/11/14,3
2918,19 HIGH-ROCK,HOLLISTON,,7/11/14,3
2919,1334 HIGHLAND,HOLLISTON,,7/11/14,3
2920,161 KUNIHOLM,HOLLISTON,,7/11/14,3
2921,17 MARKED-TREE,HOLLISTON,,7/11/14,3
2922,330 MARKED-TREE,HOLLISTON,,7/11/14,3
2923,495 NORFOLK,HOLLISTON,,7/11/14,3
2924,NORFOLK,HOLLISTON,,7/11/14,3
2925,58 W-CENTRAL,NATICK,,7/11/14,3
2926,145-147 ALLORD,NEW BEDFORD,,7/11/14,3
2927,151 BIRCH,NEW BEDFORD,,7/11/14,3
2928,116 CHARLES,NEW BEDFORD,,7/11/14,3
2929,90 MOSS,NEW BEDFORD,,7/11/14,3
2930,DOUGLASS,CAMBRIDGE,@ MASS AVENUE,7/10/14,3
2931,JOSHUA-WEEKS,DARTMOUTH,,7/10/14,3
2932,17 LOUTHAN-KIRBY,DARTMOUTH,,7/10/14,3
2933,BRIERCLIFF,FAIRHAVEN,,7/10/14,3
2934,24 COVE,NEW BEDFORD,,7/10/14,3
2935,49 MACARTHUR,NEW BEDFORD,,7/10/14,3
2936,83 RUTH,NEW BEDFORD,,7/10/14,3
2937,SALISBURY,NEW BEDFORD,,7/10/14,3
2938,SOUTH,NEW BEDFORD,,7/10/14,3
2939,57 UPLAND,SOMERVILLE,,7/10/14,3
2940,193 VERNON,WORCESTER,,7/10/14,3
2941,212 VERNON,WORCESTER,,7/10/14,3
2942,GULF,DARTMOUTH,@ MEADOWOOD DRIVE,7/9/14,3
2943,COUNTY,NEW BEDFORD,,7/9/14,3
2944,46 DELANO,NEW BEDFORD,,7/9/14,3
2945,DELANO,NEW BEDFORD,,7/9/14,3
2946,W-RODNEY-FRENCH,NEW BEDFORD,,7/9/14,3
2947,74 GARRETT,PLYMOUTH,,7/9/14,3
2948,384 HIGHLAND,SOMERVILLE,,7/9/14,3
2949,25 ACTON,WORCESTER,,7/9/14,3
2950,LOUISE,WORCESTER,@ ROSE STREET,7/9/14,3
2951,810 MAIN,CAMBRIDGE,,7/8/14,3
2952,OPP 143 MAIN,MAYNARD,,7/8/14,3
2953,5 PARMENTER,MAYNARD,,7/8/14,3
2954,981 LLOYD,NEW BEDFORD,,7/8/14,3
2955,21 MOSHER,NEW BEDFORD,,7/8/14,3
2956,665 ORCHARD,NEW BEDFORD,,7/8/14,3
2957,ORCHARD,NEW BEDFORD,,7/8/14,3
2958,187 OSBORNE,NEW BEDFORD,,7/8/14,3
2959,ROCKDALE,NEW BEDFORD,,7/8/14,3
2960,19 JORDAN,SHREWSBURY,,7/8/14,3
2961,1 WORCESTER,NATICK,,7/7/14,3
2962,BANK,NEW BEDFORD,@ ROCKDALE AVENUE,7/7/14,3
2963,ROCKDALE,NEW BEDFORD,,7/7/14,3
2964,ROCKDALE,NEW BEDFORD,,7/7/14,3
2965,34 STACKHOUSE,NEW BEDFORD,,7/7/14,3
2966,39 STEPHEN,NEW BEDFORD,,7/7/14,3
2967,48 STEPHEN,NEW BEDFORD,,7/7/14,3
2968,29 HALL,SOMERVILLE,,7/7/14,3
2969,10 ANGELA,SHREWSBURY,,7/6/14,3
2970,40 MAURY,SHREWSBURY,,7/6/14,3
2971,PAL,SHREWSBURY,@ ANGELA DRIVE,7/6/14,3
2972,190 S-QUINSIGAMOND,SHREWSBURY,,7/6/14,3
2973,28 DRESSER,DEDHAM,,7/3/14,3
2974,2 LEE,KINGSTON,,7/3/14,3
2975,164 MAIN,KINGSTON,,7/3/14,3
2976,96 MAIN,KINGSTON,,7/3/14,3
2977,2 PEARL,KINGSTON,,7/3/14,3
2978,172 PEMBROKE,KINGSTON,,7/3/14,3
2979,25 RIVERSIDE,KINGSTON,,7/3/14,3
2980,157 SUMMER,KINGSTON,,7/3/14,3
2981,161 SUMMER,KINGSTON,,7/3/14,3
2982,74-78 SUMMER,KINGSTON,,7/3/14,3
2983,91 SUMMER,KINGSTON,,7/3/14,3
2984,93 NORTH,NATICK,,7/3/14,3
2985,16 WESTERN,NATICK,,7/3/14,3
2986,289 BOLTON,NEW BEDFORD,,7/3/14,3
2987,325 BOLTON,NEW BEDFORD,,7/3/14,3
2988,BRIGGS,NEW BEDFORD,,7/3/14,3
2989,29 GOSNOLD,NEW BEDFORD,,7/3/14,3
2990,151 ROCKLAND,NEW BEDFORD,,7/3/14,3
2991,SAGAMORE,NEW BEDFORD,,7/3/14,3
2992,SIDNEY,NEW BEDFORD,,7/3/14,3
2993,THOMPSON,NEW BEDFORD,,7/3/14,3
2994,188 SHARP,DARTMOUTH,,7/2/14,3
2995,34-40 MORSE,NATICK,,7/2/14,3
2996,74 BAY,NEW BEDFORD,,7/2/14,3
2997,77 BEDFORD,NEW BEDFORD,,7/2/14,3
2998,BEDFORD,NEW BEDFORD,@ ANTHONY STREET,7/2/14,3
2999,BEDFORD,NEW BEDFORD,,7/2/14,3
3000,70 COTTAGE,NEW BEDFORD,,7/2/14,3
3001,76 COTTAGE,NEW BEDFORD,,7/2/14,3
3002,COTTAGE,NEW BEDFORD,,7/2/14,3
3003,27 MERIAM,NEW BEDFORD,,7/2/14,3
3004,4 MERIAM,NEW BEDFORD,,7/2/14,3
3005,34 STETSON,NEW BEDFORD,,7/2/14,3
3006,43 STETSON,NEW BEDFORD,,7/2/14,3
3007,48 STETSON,NEW BEDFORD,,7/2/14,3
3008,BRIER,NEW BEDFORD,,7/1/14,3
3009,8 BRIGHAM,NEW BEDFORD,,7/1/14,3
3010,474 JOHN,NEW BEDFORD,,7/1/14,3
3011,32 MANDELL,NEW BEDFORD,,7/1/14,3
3012,18 PLYMOUTH,NEW BEDFORD,,7/1/14,3
3013,ROCKDALE,NEW BEDFORD,,7/1/14,3
3014,59 WINTERVILLE,NEW BEDFORD,,7/1/14,3
3015,70 WINTERVILLE,NEW BEDFORD,,7/1/14,3
3016,48 DORCHESTER,WORCESTER,,7/1/14,3
3017,72 DORCHESTER,WORCESTER,,7/1/14,3
3018,CASTLE,FAIRHAVEN,@ NORTH STREET,6/30/14,3
3019,MADISON,NEW BEDFORD,,6/30/14,3
3020,174 MCARTHUR,NEW BEDFORD,,6/30/14,3
3021,S-SECOND,NEW BEDFORD,,6/30/14,3
3022,WALNUT,NEW BEDFORD,,6/30/14,3
3023,167 SLOCUM,DARTMOUTH,,6/27/14,3
3024,HUTTLESTON,FAIRHAVEN,@ FLORENCE STREET,6/27/14,3
3025,339 SPEEN,NATICK,,6/27/14,3
3026,393 SPEEN,NATICK,,6/27/14,3
3027,1085 WORCESTER,NATICK,,6/27/14,3
3028,ACUSHNET,NEW BEDFORD,@ LOGAN STREET,6/27/14,3
3029,24-100 N-FRONT,NEW BEDFORD,,6/27/14,3
3030,19 KINGLET,SHREWSBURY,,6/27/14,3
3031,21 TANAGER,SHREWSBURY,,6/27/14,3
3032,TANAGER,SHREWSBURY,@ KINGLET DRIVE,6/27/14,3
3033,33 FALMOUTH,WORCESTER,,6/27/14,3
3034,436 SLOCUM,DARTMOUTH,,6/26/14,3
3035,SLOCUM,DARTMOUTH,@ BERKLEY STREET,6/26/14,3
3036,59 BEATRICE,HOLLISTON,,6/26/14,3
3037,87 CHERYL,HOLLISTON,,6/26/14,3
3038,180 CONCORD,HOLLISTON,,6/26/14,3
3039,44 CRANBERRY,HOLLISTON,,6/26/14,3
3040,FREEDOM,HOPEDALE,@ HOPEDALE STREET,6/26/14,3
3041,NORTHRUP,HOPEDALE,,6/26/14,3
3042,729 ALLEN,NEW BEDFORD,,6/26/14,3
3043,113 CARROLL,NEW BEDFORD,,6/26/14,3
3044,127 CARROLL,NEW BEDFORD,,6/26/14,3
3045,227 CARROLL,NEW BEDFORD,,6/26/14,3
3046,241 CARROLL,NEW BEDFORD,,6/26/14,3
3047,CARROLL,NEW BEDFORD,,6/26/14,3
3048,HARDING,NEW BEDFORD,,6/26/14,3
3049,542 KIRBY,NEW BEDFORD,,6/26/14,3
3050,PLYMOUTH,NEW BEDFORD,,6/26/14,3
3051,225 RYAN,NEW BEDFORD,@ BYRON STREET,6/26/14,3
3052,237-242 RYAN,NEW BEDFORD,,6/26/14,3
3053,RYAN,NEW BEDFORD,,6/26/14,3
3054,1 BECKMAN,WORCESTER,,6/26/14,3
3055,143 CURVE,DEDHAM,,6/25/14,3
3056,673 CONCORD,FRAMINGHAM,,6/25/14,2
3057,BEDFORD,NEW BEDFORD,,6/25/14,3
3058,HOWLAND,NEW BEDFORD,,6/25/14,3
3059,362 PLEASANT,NEW BEDFORD,,6/25/14,3
3060,PLEASANT,NEW BEDFORD,,6/25/14,3
3061,518 PURCHASE,NEW BEDFORD,,6/25/14,3
3062,27 S-SIXTH,NEW BEDFORD,,6/25/14,3
3063,37 S-SIXTH,NEW BEDFORD,,6/25/14,3
3064,18 WING,NEW BEDFORD,,6/25/14,3
3065,24 WING,NEW BEDFORD,,6/25/14,3
3066,WING,NEW BEDFORD,,6/25/14,3
3067,45 WHIPPLE,WORCESTER,,6/25/14,3
3068,140-142 BROWNELL,NEW BEDFORD,,6/24/14,3
3069,112 COTTAGE,NEW BEDFORD,,6/24/14,3
3070,329 HAWTHORN,NEW BEDFORD,,6/24/14,3
3071,98 MADISON,NEW BEDFORD,,6/24/14,3
3072,33 MAPLE,NEW BEDFORD,,6/24/14,3
3073,MAPLE,NEW BEDFORD,,6/24/14,3
3074,51 SEVENTH,NEW BEDFORD,,6/24/14,3
3075,SEVENTH,NEW BEDFORD,,6/24/14,3
3076,403-405 W-CLINTON,NEW BEDFORD,,6/24/14,3
3077,W-CLINTON,NEW BEDFORD,,6/24/14,3
3078,242 WALNUT,NEW BEDFORD,,6/24/14,3
3079,245 WALNUT,NEW BEDFORD,,6/24/14,3
3080,258 WALNUT,NEW BEDFORD,,6/24/14,3
3081,COVE,DARTMOUTH,,6/23/14,3
3082,478 BEDFORD,NEW BEDFORD,,6/23/14,3
3083,478 BEDFORD,NEW BEDFORD,,6/23/14,3
3084,17 ORCHARD,NEW BEDFORD,,6/23/14,3
3085,S-SIXTH,NEW BEDFORD,,6/23/14,3
3086,93 SPRING,NEW BEDFORD,@ 7TH STREET,6/23/14,3
3087,FAIRFIELD,WORCESTER,@ ENFIELD STREET,6/23/14,3
3088,JAMES,NEW BEDFORD,,6/20/14,3
3089,46 JONATHAN,NEW BEDFORD,,6/20/14,3
3090,CAMPBELL,NEW BEDFORD,,6/19/14,3
3091,CAMPBELL,NEW BEDFORD,,6/19/14,3
3092,CAMPBELL,NEW BEDFORD,,6/19/14,3
3093,638 COUNTY,NEW BEDFORD,,6/19/14,3
3094,670 COUNTY,NEW BEDFORD,,6/19/14,3
3095,COUNTY,NEW BEDFORD,,6/19/14,3
3096,MAXFIELD,NEW BEDFORD,,6/19/14,3
3097,44 STATE,NEW BEDFORD,,6/19/14,3
3098,21 SYCAMORE,NEW BEDFORD,,6/19/14,3
3099,5 SYCAMORE,NEW BEDFORD,,6/19/14,3
3100,SYCAMORE,NEW BEDFORD,,6/19/14,3
3101,92 WALDEN,NEW BEDFORD,,6/19/14,3
3102,94 WALDEN,NEW BEDFORD,,6/19/14,3
3103,49 WILLIS,NEW BEDFORD,,6/19/14,3
3104,WILLIS,NEW BEDFORD,@ WASHINGTON AVENUE,6/19/14,3
3105,85 CLARENDON,SOMERVILLE,,6/19/14,3
3106,39 COVE,DARTMOUTH,,6/18/14,3
3107,215 EVERETT,NATICK,,6/18/14,3
3108,125 CAMPBELL,NEW BEDFORD,,6/18/14,3
3109,155-161 CAMPBELL,NEW BEDFORD,,6/18/14,3
3110,COTTAGE,NEW BEDFORD,,6/18/14,3
3111,125 HILLMAN,NEW BEDFORD,,6/18/14,3
3112,103 SMITH,NEW BEDFORD,,6/18/14,3
3113,89 SMITH,NEW BEDFORD,,6/18/14,3
3114,SYCAMORE,NEW BEDFORD,,6/18/14,3
3115,WILLIS,NEW BEDFORD,,6/18/14,3
3116,399 SOUTHBRIDGE,WORCESTER,,6/18/14,3
3117,PARK,HOPEDALE,@ NORTHROP STREET,6/17/14,2
3118,BROWNELL,NEW BEDFORD,,6/17/14,3
3119,COMMONWEALTH,NEW BEDFORD,@ HUNTINGTON AVENUE,6/17/14,3
3120,COMMONWEALTH,NEW BEDFORD,,6/17/14,3
3121,HUSSEY,NEW BEDFORD,,6/17/14,3
3122,950 KEMPTON,NEW BEDFORD,,6/17/14,3
3123,23 LONGWOOD,NEW BEDFORD,,6/17/14,3
3124,29 LONGWOOD,NEW BEDFORD,,6/17/14,3
3125,925 ALLEN,DARTMOUTH,,6/16/14,3
3126,975 ALLEN,DARTMOUTH,,6/16/14,3
3127,ALLEN,DARTMOUTH,@ SABLE AVENUE,6/16/14,3
3128,439 MAXFIELD,NEW BEDFORD,,6/16/14,3
3129,MAXFIELD,NEW BEDFORD,,6/16/14,3
3130,48 CHERRY,SOMERVILLE,,6/16/14,3
3131,245 ASHLAND,HOLLISTON,,6/13/14,3
3132,162 CEDAR,HOLLISTON,,6/13/14,3
3133,182 CEDAR,HOLLISTON,,6/13/14,3
3134,26 ROBIN-HILL,HOLLISTON,,6/13/14,3
3135,1450 WASHINGTON,HOLLISTON,,6/13/14,3
3136,1574 WASHINGTON,HOLLISTON,,6/13/14,3
3137,1657 WASHINGTON,HOLLISTON,,6/13/14,3
3138,43 WILKINS,HOLLISTON,,6/13/14,3
3139,66 WILKINS,HOLLISTON,,6/13/14,3
3140,118 ROCKLAND,NATICK,,6/13/14,3
3141,123 UNION,NATICK,,6/13/14,3
3142,67 UNION,NATICK,,6/13/14,3
3143,CEDAR,NEW BEDFORD,@ COLLINS STREET,6/13/14,3
3144,CHESTNUT,NEW BEDFORD,,6/13/14,3
3145,CHESTNUT,NEW BEDFORD,,6/13/14,3
3146,39 MAITLAND,NEW BEDFORD,,6/13/14,3
3147,51 PARKER,NEW BEDFORD,,6/13/14,3
3148,PARKER,NEW BEDFORD,,6/13/14,3
3149,18 BENTON,SOMERVILLE,,6/13/14,3
3150,148 RICHMOND,WORCESTER,,6/13/14,3
3151,3 RUTLAND,WORCESTER,,6/13/14,3
3152,4 RUTLAND,WORCESTER,,6/13/14,3
3153,87 SAGAMORE,WORCESTER,,6/13/14,3
3154,88 SAGAMORE,WORCESTER,,6/13/14,3
3155,EDWARD,ASHLAND,,6/12/14,3
3156,18 GREENWOOD,ASHLAND,,6/12/14,3
3157,GREENWOOD,ASHLAND,,6/12/14,3
3158,109 HOWE,ASHLAND,,6/12/14,3
3159,47 NICKERSON,ASHLAND,,6/12/14,3
3160,STATE,CAMBRIDGE,@ 810 MAIN STREET,6/12/14,2
3161,150 ALEWIFE-BK,CAMBRIDGE,,6/12/14,3
3162,199-205 ALEWIFE-BK,CAMBRIDGE,,6/12/14,3
3163,87 THOMAS,DEDHAM,,6/12/14,2
3164,150 WALNUT,NATICK,,6/12/14,3
3165,STILLMAN-ST,NATICK,@ HARDING ROAD,6/12/14,3
3166,6 STRATHMORE,NATICK,,6/12/14,3
3167,742 COUNTY,NEW BEDFORD,,6/12/14,3
3168,COUNTY,NEW BEDFORD,,6/12/14,3
3169,COUNTY,NEW BEDFORD,,6/12/14,3
3170,HAZARD,NEW BEDFORD,,6/12/14,3
3171,LOCUST,NEW BEDFORD,,6/12/14,3
3172,60 MERRIMAC,NEW BEDFORD,,6/12/14,3
3173,38-40 PEARL,NEW BEDFORD,,6/12/14,3
3174,1332 PLEASANT,NEW BEDFORD,,6/12/14,3
3175,6 STUDLEY,NEW BEDFORD,,6/12/14,3
3176,158 ALGONQUIN,ASHLAND,,6/11/14,3
3177,2029 MASS,CAMBRIDGE,,6/11/14,2
3178,22-24 CHURCH,DEDHAM,,6/11/14,3
3179,33 WASHINGTON,NATICK,,6/11/14,3
3180,123 HIGHLAND,NEEDHAM,,6/11/14,3
3181,133 CLARK,NEW BEDFORD,,6/11/14,3
3182,50 DURFEE,NEW BEDFORD,@ HIGHLAND STREET,6/11/14,3
3183,102 MT-PLEASANT,NEW BEDFORD,,6/11/14,3
3184,128 MT-PLEASANT,NEW BEDFORD,,6/11/14,3
3185,PLEASANT,NEW BEDFORD,@ LINDEN STREET,6/11/14,3
3186,REYNOLDS,NEW BEDFORD,,6/11/14,3
3187,251 STATE,NEW BEDFORD,,6/11/14,3
3188,46 BROMFIELD,SOMERVILLE,,6/11/14,3
3189,976 MAIN,WORCESTER,,6/11/14,3
3190,262 STATE,DARTMOUTH,,6/10/14,3
3191,279 STATE,DARTMOUTH,,6/10/14,3
3192,49 STATE,DARTMOUTH,,6/10/14,3
3193,STATE,DARTMOUTH,,6/10/14,3
3194,25 WALNUT,MILFORD,,6/10/14,3
3195,ELM,MILLBURY,,6/10/14,3
3196,29 JENNINGS-POND,NATICK,,6/10/14,3
3197,8 KEANE,NATICK,,6/10/14,3
3198,91 ASHLEY,NEW BEDFORD,,6/10/14,3
3199,95 BEETLE,NEW BEDFORD,,6/10/14,3
3200,67 KILBURN,NEW BEDFORD,,6/10/14,3
3201,92 KILBURN,NEW BEDFORD,,6/10/14,3
3202,KILBURN,NEW BEDFORD,,6/10/14,3
3203,466 CHANDLER,WORCESTER,,6/10/14,3
3204,47 SPOFFORD,WORCESTER,,6/10/14,3
3205,140 CHICKERING,DEDHAM,,6/9/14,3
3206,227 PINE,DEDHAM,,6/9/14,3
3207,OAK,NATICK,@ SUNSHINE AVENUE,6/9/14,3
3208,20 OXFORD,NATICK,,6/9/14,3
3209,27 WELLESLEY,NATICK,,6/9/14,3
3210,ROBESON,NEW BEDFORD,,6/9/14,3
3211,582 SHAWMUT,NEW BEDFORD,,6/9/14,3
3212,721 MAIN,WORCESTER,,6/9/14,3
3213,779 MAIN,WORCESTER,,6/9/14,3
3214,43 PARK-TERRACE,WORCESTER,,6/9/14,3
3215,117 VALE,WORCESTER,,6/9/14,3
3216,1 ERIC,DARTMOUTH,,6/6/14,3
3217,39 CENTRE,NATICK,,6/6/14,3
3218,596 HATHAWAY,NEW BEDFORD,,6/6/14,3
3219,670 HATHAWAY,NEW BEDFORD,,6/6/14,3
3220,HATHAWAY,NEW BEDFORD,,6/6/14,3
3221,167 POTTER,NEW BEDFORD,,6/6/14,3
3222,114-116 W-HILL,NEW BEDFORD,,6/6/14,3
3223,BLUE-HILL,WESTWOOD,,6/6/14,3
3224,214 AUSTIN,WORCESTER,,6/6/14,3
3225,84 PINEHILL,ASHLAND,,6/5/14,3
3226,72 PRESIDENTS,ASHLAND,,6/5/14,3
3227,108 WAVERLY,ASHLAND,,6/5/14,3
3228,114 WAVERLY,ASHLAND,,6/5/14,3
3229,WAVERLY,ASHLAND,,6/5/14,3
3230,WINTER,ASHLAND,,6/5/14,3
3231,63-65 BELMONT,CAMBRIDGE,,6/5/14,3
3232,20 BERKELEY,CAMBRIDGE,,6/5/14,3
3233,1 MIDDLE,NEW BEDFORD,,6/5/14,3
3234,17 BOW-STREET,SOMERVILLE,,6/5/14,3
3235,BECKMAN,WORCESTER,,6/5/14,3
3236,4 S-LENOX,WORCESTER,,6/5/14,3
3237,60 S-LUDLOW,WORCESTER,,6/5/14,3
3238,S-LUDLOW,WORCESTER,,6/5/14,3
3239,16 S-WARD,WORCESTER,,6/5/14,3
3240,42 SEMINOLE,WORCESTER,,6/5/14,3
3241,51 SEMINOLE,WORCESTER,,6/5/14,3
3242,SMITH,WORCESTER,,6/5/14,3
3243,UPSALA,WORCESTER,,6/5/14,3
3244,WOODWARD,WORCESTER,,6/5/14,3
3245,61 S-MAIN,NATICK,,6/4/14,3
3246,120 EASTON,NEW BEDFORD,,6/4/14,3
3247,228 HIGHLAND,NEW BEDFORD,,6/4/14,3
3248,HIGHLAND,NEW BEDFORD,@ SAWYER STREET,6/4/14,3
3249,SHAWMUT,NEW BEDFORD,,6/4/14,3
3250,SHAWMUT,NEW BEDFORD,,6/4/14,3
3251,87 SUTTON,NEW BEDFORD,,6/4/14,3
3252,TOPHAM,NEW BEDFORD,@ HIGHLAND STREET,6/4/14,3
3253,167 TOWNSEND,NEW BEDFORD,,6/4/14,3
3254,OAK,SHREWSBURY,@ MAURY LANE,6/4/14,3
3255,50-52 SPENCER,SOMERVILLE,,6/4/14,3
3256,10 MULHALL,ASHLAND,,6/3/14,3
3257,378 UNION,ASHLAND,,6/3/14,3
3258,16 DELANO,DARTMOUTH,,6/3/14,3
3259,25 DELANO,DARTMOUTH,,6/3/14,3
3260,8 DELANO,DARTMOUTH,,6/3/14,3
3261,131 ELM,DARTMOUTH,,6/3/14,3
3262,137 ELM,DARTMOUTH,,6/3/14,3
3263,165-189 ELM,DARTMOUTH,,6/3/14,3
3264,18 ELM,DARTMOUTH,,6/3/14,3
3265,263 ELM,DARTMOUTH,,6/3/14,3
3266,7 ELM,DARTMOUTH,,6/3/14,3
3267,23 WESTERN,NATICK,,6/3/14,3
3268,8 BUNKER,NATICK,,6/3/14,3
3269,COUNTY,NEW BEDFORD,,6/3/14,3
3270,MYRTLE,NEW BEDFORD,,6/3/14,3
3271,689 SUMMER,NEW BEDFORD,,6/3/14,3
3272,267 SUMMER,SOMERVILLE,,6/3/14,3
3273,276 SUMMER,SOMERVILLE,,6/3/14,3
3274,SUMMER,SOMERVILLE,,6/3/14,3
3275,54 BRYANT,DARTMOUTH,,6/2/14,3
3276,57 CARNEGIE,DARTMOUTH,,6/2/14,3
3277,598 SLOCUM,DARTMOUTH,,6/2/14,3
3278,731 CONCORD,FRAMINGHAM,,6/2/14,2
3279,SPEEN,NATICK,@ FRANCES AVENUE,6/2/14,3
3280,5 ROCKDALE,NEW BEDFORD,,6/2/14,3
3281,233 SAWYER,NEW BEDFORD,,6/2/14,3
3282,SAWYER,NEW BEDFORD,,6/2/14,3
3283,20 BARNESDALE,NATICK,,5/30/14,3
3284,37 HARDWICK,NATICK,,5/30/14,3
3285,349 BELLEVILLE,NEW BEDFORD,,5/30/14,3
3286,145 BULLARD,NEW BEDFORD,,5/30/14,3
3287,BULLARD,NEW BEDFORD,,5/30/14,3
3288,194 COFFIN,NEW BEDFORD,,5/30/14,3
3289,129 HOLLY,NEW BEDFORD,,5/30/14,3
3290,163 HOLLY,NEW BEDFORD,,5/30/14,3
3291,11 NYE,NEW BEDFORD,,5/30/14,3
3292,NYE,NEW BEDFORD,,5/30/14,3
3293,173 LANCASTER,WEST BOYLSTON,,5/30/14,3
3294,243 LANCASTER,WEST BOYLSTON,,5/30/14,3
3295,112 GROVE,WORCESTER,,5/30/14,3
3296,MOWER,WORCESTER,,5/30/14,3
3297,70 HATHAWAY,DARTMOUTH,,5/29/14,3
3298,88 HATHAWAY,DARTMOUTH,,5/29/14,3
3299,253 COLLETTE,NEW BEDFORD,,5/29/14,3
3300,70 EARLE,NEW BEDFORD,,5/29/14,3
3301,80 EARLE,NEW BEDFORD,,5/29/14,3
3302,HATHAWAY,NEW BEDFORD,,5/29/14,3
3303,43-45 MADEIRA,NEW BEDFORD,,5/29/14,3
3304,59 TINKHAM,NEW BEDFORD,,5/29/14,3
3305,248 LINCOLN,WORCESTER,,5/29/14,3
3306,LINCOLN,WORCESTER,@ HARLOW STREET,5/29/14,3
3307,10 BIRCH-HILL,ASHLAND,,5/28/14,3
3308,34 BIRCH-HILL,ASHLAND,,5/28/14,3
3309,CEDAR-HILL,ASHLAND,,5/28/14,3
3310,14 COLUMBUS,ASHLAND,,5/28/14,3
3311,FRUIT,ASHLAND,,5/28/14,3
3312,FRUIT,ASHLAND,,5/28/14,3
3313,765 MASS,CAMBRIDGE,,5/28/14,2
3314,885 MASS,CAMBRIDGE,,5/28/14,2
3315,122 MOUNT AUBURN,CAMBRIDGE,,5/28/14,2
3316,118-120 SHERMAN,CAMBRIDGE,,5/28/14,2
3317,268 WALDEN,CAMBRIDGE,,5/28/14,2
3318,WALDEN,CAMBRIDGE,@ CONCORD STREET,5/28/14,2
3319,404 NASH,NEW BEDFORD,,5/28/14,3
3320,140 PITMAN,NEW BEDFORD,,5/28/14,3
3321,93 SPRING,NEW BEDFORD,,5/28/14,3
3322,15A ELM,SOMERVILLE,,5/28/14,3
3323,20 ELM,SOMERVILLE,,5/28/14,3
3324,16 JONES,WORCESTER,,5/28/14,3
3325,18 JONES,WORCESTER,,5/28/14,3
3326,JONES,WORCESTER,@ 32 HEYWOOD STREET,5/28/14,3
3327,84 LOXWOOD,WORCESTER,,5/28/14,3
3328,32 RIDGEWOOD,WORCESTER,,5/28/14,3
3329,39 RIDGEWOOD,WORCESTER,,5/28/14,3
3330,43 RIDGEWOOD,WORCESTER,,5/28/14,3
3331,45 RIDGEWOOD,WORCESTER,,5/28/14,3
3332,42 ROWENA,WORCESTER,,5/28/14,3
3333,29 MIDDLESEX,DARTMOUTH,,5/27/14,3
3334,37 SUFFOLK,DARTMOUTH,,5/27/14,3
3335,48 SUFFOLK,DARTMOUTH,,5/27/14,3
3336,496 ASHLEY,NEW BEDFORD,,5/27/14,3
3337,ASHLEY,NEW BEDFORD,,5/27/14,3
3338,103 BELLEVILLE,NEW BEDFORD,,5/27/14,3
3339,611 BELLEVILLE,NEW BEDFORD,,5/27/14,3
3340,211 EUGENIA,NEW BEDFORD,,5/27/14,3
3341,EUGENIA,NEW BEDFORD,,5/27/14,3
3342,141 HATCH,NEW BEDFORD,,5/27/14,3
3343,95 HATCH,NEW BEDFORD,,5/27/14,3
3344,HATCH,NEW BEDFORD,,5/27/14,3
3345,198 WHITMAN,NEW BEDFORD,,5/27/14,3
3346,201-203 WHITMAN,NEW BEDFORD,,5/27/14,3
3347,WHITMAN,NEW BEDFORD,,5/27/14,3
3348,CAMBRIDGE,WORCESTER,@ SOUTHBRIDGE STREET,5/27/14,3
3349,26 DERBY,WORCESTER,,5/27/14,3
3350,217 E-UNION,ASHLAND,,5/23/14,3
3351,10 HIGLEY,ASHLAND,,5/23/14,3
3352,18 HIGLEY,ASHLAND,,5/23/14,3
3353,63 HIGLEY,ASHLAND,,5/23/14,3
3354,166 POND,ASHLAND,,5/23/14,3
3355,51-69 POND,ASHLAND,,5/23/14,3
3356,74 SUMMER,ASHLAND,,5/23/14,3
3357,110 W-UNION,ASHLAND,,5/23/14,3
3358,SIXTH,CAMBRIDGE,@ SPRING STREET,5/23/14,2
3359,ALLSTON,CAMBRIDGE,,5/23/14,3
3360,31 AMORY,CAMBRIDGE,,5/23/14,3
3361,28 ARLINGTON,CAMBRIDGE,,5/23/14,3
3362,695 TRUMAN,HYDE PARK,,5/23/14,3
3363,107 CENTRAL,NEW BEDFORD,,5/23/14,3
3364,173 CENTRAL,NEW BEDFORD,,5/23/14,3
3365,CENTRAL,NEW BEDFORD,,5/23/14,3
3366,CENTRAL,NEW BEDFORD,,5/23/14,3
3367,250 CHURCH,NEW BEDFORD,,5/23/14,3
3368,215-219 CLIFFORD,NEW BEDFORD,,5/23/14,3
3369,CLIFFORD,NEW BEDFORD,@ 506 ASHLEY BOULEVARD,5/23/14,3
3370,CLIFFORD,NEW BEDFORD,,5/23/14,3
3371,149 QUERY,NEW BEDFORD,,5/23/14,3
3372,237 QUERY,NEW BEDFORD,,5/23/14,3
3373,SHAW,NEW BEDFORD,,5/23/14,3
3374,414 CHANDLER,WORCESTER,@ JUNE STREET,5/23/14,3
3375,124 RUSSELL,WORCESTER,,5/23/14,3
