ID,COMPOUND ADDRESS,ADDRESS,TOWN,INTERSECTION,DATE RECORDED,GRADE
6a52dedc0633866df9571251acc868ee,99 OXBOW RD WESTON MA,99 OXBOW RD,WESTON,,8/11/15,3
92bdbe7d6d92c9b6fda6bcac87dace4d,99 SARGENT RD BROOKLINE MA,99 SARGENT RD,BROOKLINE,,8/6/01,3
90d446a80786de6235450b819b4f76a8,99 THIRD AV WALTHAM MA,99 THIRD AV,WALTHAM,,12/4/02,3
1773cc00ca99f313a6033abcc2586204,99 TRAINCROFT ST MEDFORD MA,99 TRAINCROFT ST,MEDFORD,,4/17/01,3
cd4a0ba03212210d127f40c06c15769b,99 WELLAND RD BROOKLINE MA,99 WELLAND RD,BROOKLINE,,9/20/04,3
0ee9f7bf9f8ba79ef030898012cdbc99,99 WELLAND RD BROOKLINE MA,99 WELLAND RD,BROOKLINE,,5/6/13,3
adb8ea5e37a056176aff68d3e90d62bc,99 WOODLAWN CIR WHITMAN MA,99 WOODLAWN CIR,WHITMAN,,3/6/09,3
d19926af7d82670c78b54f414ec90680,990 CANTON AVE MILTON MA,990 CANTON AVE,MILTON,,10/1/13,3
70b37f808598907e7b0dd2b147af4baf,994 MAIN ST LYNNFIELD MA,994 MAIN ST,LYNNFIELD,,8/18/14,3
33820cfe990f73ed45cf395047175d71,996 COMMONWEALTH AV BROOKLINE MA,996 COMMONWEALTH AV,BROOKLINE,,10/14/03,3
8149943c6f32b9d9b911ea7614b00f49,998 MAIN ST LYNNFIELD MA,998 MAIN ST,LYNNFIELD,,6/24/97,3
be7a14c87a2989793d266537d6e065e5,A ROADWAY AND SPIERS RD NEWTON MA,A ROADWAY,NEWTON,@ SPIERS RD,6/22/16,Not Discovered Yet
84be9b6c6426a8247c1b0e10e8fbeb85,ADAMS ST DORCHESTER MA,ADAMS ST,DORCHESTER,,2/25/02,3
6adfa23e0ecd55cdc4d0c3ddbbd5a235,ADAMS ST AND CENTRE ST MILTON MA,ADAMS ST,MILTON,@ CENTRE ST,10/1/96,3
2c6a964626aace97b47061c43a62a8a5,ADAMS ST AND CENTRE ST MILTON MA,ADAMS ST,MILTON,@ CENTRE ST,6/1/06,3
b78c6bf84d94dc1ab81f34c159396b95,ADAMS ST AND ROBERTSON ST QUINCY MA,ADAMS ST,QUINCY,@ ROBERTSON ST,10/23/00,3
b78c6bf84d94dc1ab81f34c159396b95,ADAMS ST AND ROBERTSON ST QUINCY MA,ADAMS ST,QUINCY,@ ROBERTSON ST,10/23/00,3
