leak Number,Reported Address,Cross Street,Town,Reported Date,15-SQ-05 Class,16-SQ-05 Class,Grade,Repaired Date,State
7329091,9 HOPEDALE ST,,BRIGHTON,9/24/16,Not Discovered Yet,Not Discovered Yet,1,9/24/16,MA
7326706,9 HOWE ST,,DORCHESTER,6/8/16,Not Discovered Yet,Not Discovered Yet,2A,8/9/16,MA
7330935,9 INDEPENDENCE AVE,,QUINCY,12/28/16,Not Discovered Yet,Not Discovered Yet,1,12/28/16,MA
7325412,9 JAPONICA AVE,,SALEM,5/10/16,Not Discovered Yet,Not Discovered Yet,1,5/11/16,MA
7326717,9 KERNWOOD HTS,,BEVERLY,5/31/16,Not Discovered Yet,Not Discovered Yet,2,7/6/16,MA
126754,9 LAKESIDE AV,,WEYMOUTH,7/30/98,3,3,2,10/4/16,MA
7324841,9 LELAND ST,,MALDEN,4/22/16,Not Discovered Yet,Not Discovered Yet,1,4/22/16,MA
7325765,9 LINDEN ST,,BRIGHTON,5/22/16,Not Discovered Yet,Not Discovered Yet,1,6/4/16,MA
7322852,9 MAPLE ST,,LYNN,1/22/16,Not Discovered Yet,Not Discovered Yet,1,1/24/16,MA
7330354,9 MOUNT GUYOT ST,,NORTH BROOKFIELD,11/26/16,Not Discovered Yet,Not Discovered Yet,1,11/28/16,MA
7322248,9 NELSON ST,,LEOMINSTER,10/7/13,Missed,3,3,6/21/16,MA
7323109,9 NEWBURY ST,,BEVERLY,1/26/16,Not Discovered Yet,Not Discovered Yet,3,3/22/16,MA
7327690,9 PLEASANT AVE,,DANVERS,7/19/16,Not Discovered Yet,Not Discovered Yet,2,8/23/16,MA
7328512,9 PONTIAC RD,,PEABODY,8/29/16,Not Discovered Yet,Not Discovered Yet,1,8/29/16,MA
7327798,9 ROWLAND ST,,MARBLEHEAD,7/26/16,Not Discovered Yet,Not Discovered Yet,1,7/27/16,MA
7327591,9 SAINT CLEMENTS RD,,MEDFORD,7/13/16,Not Discovered Yet,Not Discovered Yet,2A,8/4/16,MA
7329293,9 SAINT MARGARET ST,,DORCHESTER,10/4/16,Not Discovered Yet,Not Discovered Yet,1,10/4/16,MA
7326724,9 SAVOY RD,,SALEM,6/15/16,Not Discovered Yet,Not Discovered Yet,2,8/9/16,MA
1297606,9 SELDEN ST,,DORCHESTER,6/26/13,3,3,3,7/20/16,MA
7330106,9 SELDEN ST,,DORCHESTER,11/9/16,Not Discovered Yet,Not Discovered Yet,1,11/9/16,MA
7325048,9 SOUTHERN AVE,,DORCHESTER,4/28/16,Not Discovered Yet,Not Discovered Yet,1,4/28/16,MA
7325829,9 STANLEY DR,,HAVERHILL,5/23/16,Not Discovered Yet,Not Discovered Yet,1,5/23/16,MA
7323953,9 STATION ST,,BROOKLINE,3/10/16,Not Discovered Yet,Not Discovered Yet,2,3/11/16,MA
7322908,9 SURFSIDE RD,,LYNN,1/25/16,Not Discovered Yet,Not Discovered Yet,1,1/26/16,MA
7323654,9 SURREY RD,,WOBURN,2/22/16,Not Discovered Yet,Not Discovered Yet,3,3/9/16,MA
6727117,9 SUTCLIFFE RD,,LYNN,10/8/15,Not Discovered Yet,3,3,2/3/16,MA
7322750,9 SUTCLIFFE RD,,LYNN,1/8/16,Not Discovered Yet,Not Discovered Yet,2,1/21/16,MA
7328499,9 TRIDENT AVE,,WINTHROP,8/27/16,Not Discovered Yet,Not Discovered Yet,1,8/27/16,MA
7327884,9 UPLAND FIELD RD,,LINCOLN,8/1/16,Not Discovered Yet,Not Discovered Yet,1,8/2/16,MA
7323452,9 VERONA ST,,LYNN,2/17/16,Not Discovered Yet,Not Discovered Yet,1,2/17/16,MA
7327536,9 VIRGINIA ST,,DORCHESTER,7/17/16,Not Discovered Yet,Not Discovered Yet,1,7/19/16,MA
7329085,9 W PINE ST,,NEWTON,9/23/16,Not Discovered Yet,Not Discovered Yet,1,9/26/16,MA
7325484,9 WEST ST,,BEVERLY,5/12/16,Not Discovered Yet,Not Discovered Yet,1,5/12/16,MA
7327265,9 WILDWOOD DR,,NEWBURYPORT,7/11/16,Not Discovered Yet,Not Discovered Yet,1,7/11/16,MA
7326479,9 WILLET ST,,QUINCY,6/14/16,Not Discovered Yet,Not Discovered Yet,1,6/16/16,MA
7329843,9 WILLIS ST,,SAUGUS,10/24/16,Not Discovered Yet,Not Discovered Yet,2,11/14/16,MA
7330005,9 WINDERMERE RD,,DORCHESTER,11/4/16,Not Discovered Yet,Not Discovered Yet,1,11/4/16,MA
7321810,90 BARTLETT ST,,SOMERVILLE,12/1/15,Not Discovered Yet,2,2,3/29/16,MA
7327728,90 BRIDGE ST,,BEVERLY,7/24/16,Not Discovered Yet,Not Discovered Yet,1,7/25/16,MA
7328004,90 CADISH AVE,,HULL,7/31/16,Not Discovered Yet,Not Discovered Yet,2,8/30/16,MA
7328384,90 CADISH AVE,,HULL,8/23/16,Not Discovered Yet,Not Discovered Yet,1,8/23/16,MA
7325404,90 COLON ST,,BEVERLY,5/10/16,Not Discovered Yet,Not Discovered Yet,1,5/10/16,MA
7325816,90 COLON ST,,BEVERLY,5/16/16,Not Discovered Yet,Not Discovered Yet,2,6/13/16,MA
7326846,90 COLUMBIA RD,,DORCHESTER,6/17/16,Not Discovered Yet,Not Discovered Yet,2,8/4/16,MA
7328889,90 DONAZETTE ST,,WELLESLEY,9/15/16,Not Discovered Yet,Not Discovered Yet,1,9/16/16,MA
7326976,90 HIGHLAND AVE,,WINTHROP,6/29/16,Not Discovered Yet,Not Discovered Yet,1,6/29/16,MA
7330448,90 HILL ST,,NORWOOD,12/1/16,Not Discovered Yet,Not Discovered Yet,1,12/2/16,MA
1303612,90 LONGWOOD AVE,,BROOKLINE,6/17/13,3,3,2,10/14/16,MA
4989252,90 UTICA ST,,QUINCY,7/20/15,Not Discovered Yet,3,2A,9/2/16,MA
7322409,90 VINTON ST,,MELROSE,12/26/15,Not Discovered Yet,2,2,1/7/16,MA
7328575,90 WEBB ST,,SALEM,8/31/16,Not Discovered Yet,Not Discovered Yet,1,9/2/16,MA
7324930,900 HINGHAM ST,,ROCKLAND,4/25/16,Not Discovered Yet,Not Discovered Yet,1,4/25/16,MA
7326162,900 SUMMER ST,,LYNNFIELD,6/5/16,Not Discovered Yet,Not Discovered Yet,1,6/6/16,MA
7324311,907 MAIN ST,,WAKEFIELD,3/31/16,Not Discovered Yet,Not Discovered Yet,1,4/1/16,MA
7325021,91 ATLANTIC AVE,,SALISBURY,4/27/16,Not Discovered Yet,Not Discovered Yet,1,4/27/16,MA
7326989,91 ATLANTIC ST,,QUINCY,6/25/16,Not Discovered Yet,Not Discovered Yet,2,7/25/16,MA
7327870,91 ATLANTIC ST,,QUINCY,7/31/16,Not Discovered Yet,Not Discovered Yet,1,7/31/16,MA
7326760,91 CHARLES ST S,,BOSTON,6/17/16,Not Discovered Yet,Not Discovered Yet,2A,9/7/16,MA
7323198,91 CHELSEA ST,,EAST BOSTON,2/2/16,Not Discovered Yet,Not Discovered Yet,1,2/2/16,MA
7329604,91 FORT POINT RD,,WEYMOUTH,10/18/16,Not Discovered Yet,Not Discovered Yet,1,10/18/16,MA
7324242,91 GRANITE ST,,MALDEN,3/28/16,Not Discovered Yet,Not Discovered Yet,1,3/28/16,MA
7322795,91 GRANVILLE AVE,,MALDEN,1/20/16,Not Discovered Yet,Not Discovered Yet,1,1/20/16,MA
336417,91 HILL ST,,WEYMOUTH,7/16/90,3,3,3,3/18/16,MA
7327354,91 INTERVALE RD,,NEWTON,7/7/16,Not Discovered Yet,Not Discovered Yet,2,9/12/16,MA
7322586,91 KING GEORGE DR,,BOXFORD,1/3/16,Not Discovered Yet,Not Discovered Yet,2,11/22/16,MA
7329149,91 MOZART ST,,JAMAICA PLAIN,9/27/16,Not Discovered Yet,Not Discovered Yet,1,9/27/16,MA
7324148,91 NEWBURY AVE,,QUINCY,3/23/16,Not Discovered Yet,Not Discovered Yet,1,3/23/16,MA
7325977,91 NEWBURY AVE,,QUINCY,5/26/16,Not Discovered Yet,Not Discovered Yet,2,6/22/16,MA
7323558,91 PURITAN RD,,WEYMOUTH,2/17/16,Not Discovered Yet,Not Discovered Yet,2,3/7/16,MA
7325360,91 REVERE ST,,HULL,5/4/16,Not Discovered Yet,Not Discovered Yet,3,6/1/16,MA
7328256,91 SLATER ST,,WEBSTER,8/12/16,Not Discovered Yet,Not Discovered Yet,2,9/26/16,MA
7324163,91 W EMERSON ST,,MELROSE,3/21/16,Not Discovered Yet,Not Discovered Yet,2,4/14/16,MA
7329163,91 WESTLAND AVE,,BOSTON,9/27/16,Not Discovered Yet,Not Discovered Yet,3,9/27/16,MA
7328844,91 WHITNEY RD,,MEDFORD,9/14/16,Not Discovered Yet,Not Discovered Yet,1,9/14/16,MA
243715,91-93 MINOT ST,,DORCHESTER,3/24/03,3,3,2,9/22/16,MA
7327677,911 WASHINGTON ST,,NEWTON,7/20/16,Not Discovered Yet,Not Discovered Yet,1,7/23/16,MA
7323856,916 PLEASANT ST,,NORWOOD,3/8/16,Not Discovered Yet,Not Discovered Yet,1,3/8/16,MA
7327005,92 ARLINGTON AVE,,CHARLESTOWN,6/29/16,Not Discovered Yet,Not Discovered Yet,1,6/29/16,MA
7328138,92 BIGELOW ST,,BRIGHTON,8/11/16,Not Discovered Yet,Not Discovered Yet,1,8/11/16,MA
7328910,92 BROADWAY,,SAUGUS,9/16/16,Not Discovered Yet,Not Discovered Yet,1,9/16/16,MA
7323857,92 CABOT ST,,MILTON,3/8/16,Not Discovered Yet,Not Discovered Yet,1,3/8/16,MA
7326876,92 DECATUR ST,,ARLINGTON,6/27/16,Not Discovered Yet,Not Discovered Yet,1,6/27/16,MA
325267,92 EVANS ST,,QUINCY,7/22/09,3,3,2,7/30/16,MA
7322950,92 FERNWOOD AVE,,REVERE,1/26/16,Not Discovered Yet,Not Discovered Yet,1,1/28/16,MA
7326503,92 FRANKLIN ST,,LYNN,6/15/16,Not Discovered Yet,Not Discovered Yet,1,7/5/16,MA
7323225,92 HIGH ST,,MEDFORD,2/3/16,Not Discovered Yet,Not Discovered Yet,1,2/5/16,MA
7325464,92 IRVING ST,,WATERTOWN,5/11/16,Not Discovered Yet,Not Discovered Yet,1,5/11/16,MA
7326153,92 IRVING ST,,WATERTOWN,6/3/16,Not Discovered Yet,Not Discovered Yet,1,6/3/16,MA
7326945,92 LENOX ST,,QUINCY,6/28/16,Not Discovered Yet,Not Discovered Yet,2,6/28/16,MA
7328076,92 SAINT ANDREW RD,,EAST BOSTON,8/5/16,Not Discovered Yet,Not Discovered Yet,3,8/14/16,MA
7323248,92 TOLMAN ST,,NEWTON,2/2/16,Not Discovered Yet,Not Discovered Yet,2,3/17/16,MA
7323451,923 WALNUT ST,,NEWTON,2/11/16,Not Discovered Yet,Not Discovered Yet,2,4/8/16,MA
7323898,93 AMORY ST,,ROXBURY,3/9/16,Not Discovered Yet,Not Discovered Yet,1,3/9/16,MA
7330340,93 BIRCHBROW AVE,,WEYMOUTH,11/23/16,Not Discovered Yet,Not Discovered Yet,1,11/23/16,MA
7330438,93 BIRCHBROW AVE,,WEYMOUTH,11/26/16,Not Discovered Yet,Not Discovered Yet,2A,12/15/16,MA
7323265,93 BOSTON AVE,,MEDFORD,2/4/16,Not Discovered Yet,Not Discovered Yet,1,2/4/16,MA
7323924,93 COPELAND RD,,LYNN,3/8/16,Not Discovered Yet,Not Discovered Yet,2A,4/5/16,MA
7328740,93 CRESCENT ST,,ROCKLAND,9/8/16,Not Discovered Yet,Not Discovered Yet,1,9/8/16,MA
1625813,93 FLORENCE ST,,ROSLINDALE,3/3/14,3,3,2,12/8/16,MA
7329308,93 GLEN ST,,SOMERVILLE,10/4/16,Not Discovered Yet,Not Discovered Yet,1,10/5/16,MA
7329655,93 GUGGINS LN,,BOXBOROUGH,10/20/16,Not Discovered Yet,Not Discovered Yet,1,10/21/16,MA
7330260,93 HART ST,,BEVERLY,11/16/16,Not Discovered Yet,Not Discovered Yet,1,11/20/16,MA
7330267,93 KIRTLAND ST,,LYNN,11/16/16,Not Discovered Yet,Not Discovered Yet,1,11/21/16,MA
7328078,93 LOCUST ST,,DANVERS,8/5/16,Not Discovered Yet,Not Discovered Yet,2A,8/24/16,MA
7324586,93 PALFREY ST,,WATERTOWN,4/13/16,Not Discovered Yet,Not Discovered Yet,1,4/14/16,MA
4893791,93 PRESCOTT ST,,EAST BOSTON,7/20/15,Not Discovered Yet,2A,2A,6/27/16,MA
7330771,93 SEVEN SISTERS RD,,HAVERHILL,12/19/16,Not Discovered Yet,Not Discovered Yet,1,12/19/16,MA
7328262,93 SOUTH ST,,WALTHAM,8/17/16,Not Discovered Yet,Not Discovered Yet,1,8/24/16,MA
7324772,93 WASHINGTON ST,,BROOKLINE,4/21/16,Not Discovered Yet,Not Discovered Yet,1,4/22/16,MA
7323219,93 WELLES AVE,,DORCHESTER,2/3/16,Not Discovered Yet,Not Discovered Yet,2,2/3/16,MA
7330671,93 WESTERN AVE,,GLOUCESTER,12/13/16,Not Discovered Yet,Not Discovered Yet,1,12/14/16,MA
7323554,930 NANTASKET AVE,,HULL,2/19/16,Not Discovered Yet,Not Discovered Yet,2,3/9/16,MA
7326842,930 WINTHROP AVE,,REVERE,6/24/16,Not Discovered Yet,Not Discovered Yet,1,6/24/16,MA
7328591,931 MASSACHUSETTS AVE,,ARLINGTON,8/31/16,Not Discovered Yet,Not Discovered Yet,1,9/1/16,MA
7326715,932 LYNNFIELD ST,,LYNN,6/17/16,Not Discovered Yet,Not Discovered Yet,2,7/13/16,MA
7331004,935 MAIN ST,,SOUTHBRIDGE,12/30/16,Not Discovered Yet,Not Discovered Yet,1,12/30/16,MA
7325231,939 MORTON ST,,DORCHESTER,5/4/16,Not Discovered Yet,Not Discovered Yet,1,5/10/16,MA
1592035,94 BROADWAY,,ARLINGTON,3/20/14,3,3,3,1/5/16,MA
7330033,94 CENTRAL AVE,,CHELSEA,10/30/16,Not Discovered Yet,Not Discovered Yet,2A,12/14/16,MA
7323056,94 CENTRAL ST,,WALTHAM,1/29/16,Not Discovered Yet,Not Discovered Yet,1,1/29/16,MA
7322433,94 CENTRE ST,,DORCHESTER,12/19/15,Not Discovered Yet,2,2,3/1/16,MA
7329964,94 CHELSEA ST,,EAST BOSTON,11/2/16,Not Discovered Yet,Not Discovered Yet,3,11/3/16,MA
7324842,94 CHURCH ST,,WINCHESTER,4/22/16,Not Discovered Yet,Not Discovered Yet,1,4/22/16,MA
7325877,94 CODMAN HILL AVE,,DORCHESTER,5/16/16,Not Discovered Yet,Not Discovered Yet,2,8/30/16,MA
7326745,94 CORNELL ST,,ROSLINDALE,6/21/16,Not Discovered Yet,Not Discovered Yet,2,7/6/16,MA
129117,94 FLOYD ST,,DORCHESTER,9/23/98,3,3,3,5/26/16,MA
7328184,94 LINCOLN AVE,,SAUGUS,8/10/16,Not Discovered Yet,Not Discovered Yet,2A,10/10/16,MA
7323942,94 LYNNFIELD ST,,LYNN,3/5/16,Not Discovered Yet,Not Discovered Yet,2A,3/14/16,MA
7328664,94 OAKLAND AVE,,ARLINGTON,8/16/16,Not Discovered Yet,Not Discovered Yet,2,12/1/16,MA
7323341,94 WALNUT AVE,,ROXBURY,2/9/16,Not Discovered Yet,Not Discovered Yet,1,2/9/16,MA
7325954,94 WINN ST,,BELMONT,5/27/16,Not Discovered Yet,Not Discovered Yet,1,5/27/16,MA
7324582,941 WALNUT ST,,NEWTON,4/13/16,Not Discovered Yet,Not Discovered Yet,1,4/14/16,MA
7322523,942 MAIN ST,,SOUTHBRIDGE,1/6/16,Not Discovered Yet,Not Discovered Yet,1,1/6/16,MA
7326552,947 MAIN ST,,MALDEN,6/15/16,Not Discovered Yet,Not Discovered Yet,1,6/16/16,MA
7327572,95 4TH ST,,CHELSEA,7/12/16,Not Discovered Yet,Not Discovered Yet,2,8/17/16,MA
7324694,95 BEECH ST,,BRAINTREE,4/13/16,Not Discovered Yet,Not Discovered Yet,2,11/4/16,MA
7327993,95 BELLEVUE RD,,LYNN,8/1/16,Not Discovered Yet,Not Discovered Yet,2,10/7/16,MA
614453,95 CHILD ST,,JAMAICA PLAIN,12/3/11,3,3,2,10/15/16,MA
7326042,95 CLIFTON ST,,BELMONT,5/11/16,Not Discovered Yet,Not Discovered Yet,2,11/28/16,MA
7330068,95 MARSH ST,,BELMONT,11/7/16,Not Discovered Yet,Not Discovered Yet,1,11/8/16,MA
7324975,95 MONTCLAIR AVE,,QUINCY,4/25/16,Not Discovered Yet,Not Discovered Yet,2,4/27/16,MA
314272,95 MORELAND ST,,ROXBURY,9/18/08,3,3,2,11/22/16,MA
7326258,95 RANTOUL ST,,BEVERLY,6/2/16,Not Discovered Yet,Not Discovered Yet,2A,6/24/16,MA
7328952,95 STIMSON ST,,WEST ROXBURY,9/19/16,Not Discovered Yet,Not Discovered Yet,1,9/20/16,MA
2834103,95 VALENTINE ST,,NEWTON,12/11/14,3,3,2,9/7/16,MA
7322545,950 BOSTON PROVIDENCE TPKE,,NORWOOD,1/7/16,Not Discovered Yet,Not Discovered Yet,1,1/7/16,MA
252029,951 TREMONT ST,,ROXBURY,9/19/03,3,3,2,8/1/16,MA
7328467,952 HAMMOND ST,,BROOKLINE,8/26/16,Not Discovered Yet,Not Discovered Yet,1,8/26/16,MA
7328924,96 ALLSTON ST,,MEDFORD,9/18/16,Not Discovered Yet,Not Discovered Yet,1,9/19/16,MA
7330870,96 BRIDLE PATH,,SUDBURY,12/23/16,Not Discovered Yet,Not Discovered Yet,1,12/23/16,MA
7323170,96 CEDAR ST,,MALDEN,1/27/16,Not Discovered Yet,Not Discovered Yet,2,4/30/16,MA
7324612,96 COLLEGE AVE,,MEDFORD,4/14/16,Not Discovered Yet,Not Discovered Yet,1,4/15/16,MA
7325306,96 GILBERT ST,,MALDEN,5/6/16,Not Discovered Yet,Not Discovered Yet,1,5/6/16,MA
7325394,96 GLEDHILL AVE,,EVERETT,5/10/16,Not Discovered Yet,Not Discovered Yet,1,5/10/16,MA
7325146,96 MAIN ST,,EVERETT,4/21/16,Not Discovered Yet,Not Discovered Yet,2,9/28/16,MA
7326428,96 MIDDLESEX RD,,BROOKLINE,6/8/16,Not Discovered Yet,Not Discovered Yet,2,7/27/16,MA
7324306,96 PHEASANT HILL LN,,CARLISLE,3/30/16,Not Discovered Yet,Not Discovered Yet,1,3/31/16,MA
7327313,96 SAINT ANDREW RD,,EAST BOSTON,7/11/16,Not Discovered Yet,Not Discovered Yet,1,7/12/16,MA
7322634,96 SWAMPSCOTT RD,,SALEM,1/12/16,Not Discovered Yet,Not Discovered Yet,1,1/12/16,MA
7329735,96 WINTER ST,,SAUGUS,10/14/16,Not Discovered Yet,Not Discovered Yet,2,11/4/16,MA
7328264,962 HAMMOND ST,,BROOKLINE,8/17/16,Not Discovered Yet,Not Discovered Yet,1,8/20/16,MA
7327459,964 SARATOGA ST,,EAST BOSTON,7/14/16,Not Discovered Yet,Not Discovered Yet,1,7/15/16,MA
7328525,965 MASSACHUSETTS AVE,,ARLINGTON,8/29/16,Not Discovered Yet,Not Discovered Yet,1,8/29/16,MA
7323625,967 SUMMER ST,,LYNNFIELD,2/24/16,Not Discovered Yet,Not Discovered Yet,1,2/24/16,MA
7324214,967 SUMMER ST,,LYNNFIELD,3/23/16,Not Discovered Yet,Not Discovered Yet,2,8/16/16,MA
7326457,97 BEALE ST,,QUINCY,6/14/16,Not Discovered Yet,Not Discovered Yet,1,6/14/16,MA
7328131,97 LEACH ST,,SALEM,8/8/16,Not Discovered Yet,Not Discovered Yet,2,9/8/16,MA
1222084,97 NORFOLK ST,,DORCHESTER,5/14/13,3,3,2,11/21/16,MA
7323244,97 NORTH RD,,BEDFORD,2/3/16,Not Discovered Yet,Not Discovered Yet,3,2/4/16,MA
7326130,97 PARKER ST,,NEWTON,6/3/16,Not Discovered Yet,Not Discovered Yet,1,6/3/16,MA
7328443,97 PERKINS ST,,SOMERVILLE,8/25/16,Not Discovered Yet,Not Discovered Yet,1,8/25/16,MA
7326024,97 SHURTLEFF ST,,CHELSEA,5/31/16,Not Discovered Yet,Not Discovered Yet,1,5/31/16,MA
7326053,97 SHURTLEFF ST,,CHELSEA,6/1/16,Not Discovered Yet,Not Discovered Yet,1,6/1/16,MA
7323423,97 WARREN ST,,MEDFORD,2/15/16,Not Discovered Yet,Not Discovered Yet,1,2/15/16,MA
7324220,97 WESTMINSTER AVE,,ARLINGTON,3/14/16,Not Discovered Yet,Not Discovered Yet,2,8/3/16,MA
7323793,97 WINDSOR RD,,MEDFORD,3/4/16,Not Discovered Yet,Not Discovered Yet,1,3/4/16,MA
252030,971 TREMONT ST,,ROXBURY,9/19/03,3,3,2A,12/9/16,MA
7324625,973 MAIN ST,,WALTHAM,4/15/16,Not Discovered Yet,Not Discovered Yet,1,4/15/16,MA
7328153,976 LEXINGTON ST,,WALTHAM,8/9/16,Not Discovered Yet,Not Discovered Yet,2,12/28/16,MA
7330588,98 5TH AVE,,QUINCY,12/8/16,Not Discovered Yet,Not Discovered Yet,1,12/8/16,MA
7323619,98 ASHLAND ST,,MELROSE,2/17/16,Not Discovered Yet,Not Discovered Yet,2A,3/25/16,MA
7323090,98 AUDUBON RD,,MILTON,1/30/16,Not Discovered Yet,Not Discovered Yet,2,3/1/16,MA
7327707,98 BOSTON ST,,SALEM,7/20/16,Not Discovered Yet,Not Discovered Yet,2,9/12/16,MA
7323889,98 DARTMOUTH ST,,LYNN,3/7/16,Not Discovered Yet,Not Discovered Yet,2,3/16/16,MA
7328144,98 EVERETT ST,,EAST BOSTON,8/11/16,Not Discovered Yet,Not Discovered Yet,1,8/15/16,MA
7323825,98 HADLEY ST,,MALDEN,3/1/16,Not Discovered Yet,Not Discovered Yet,2,4/22/16,MA
7323104,98 HENRY AVE,,LYNN,1/28/16,Not Discovered Yet,Not Discovered Yet,2A,2/2/16,MA
7328063,98 HUCKINS AVE,,QUINCY,8/8/16,Not Discovered Yet,Not Discovered Yet,1,8/11/16,MA
7328462,98 HUCKINS AVE,,QUINCY,8/23/16,Not Discovered Yet,Not Discovered Yet,2,9/23/16,MA
7326441,98 LINDEN ST,,EVERETT,6/8/16,Not Discovered Yet,Not Discovered Yet,2,7/5/16,MA
7323517,98 LINWOOD ST,,LYNN,2/10/16,Not Discovered Yet,Not Discovered Yet,2A,2/25/16,MA
7329165,98 LINWOOD ST,,LYNN,9/28/16,Not Discovered Yet,Not Discovered Yet,1,9/29/16,MA
7323822,98 LYNN FELLS PKY,,MELROSE,2/21/16,Not Discovered Yet,Not Discovered Yet,2,6/28/16,MA
7327760,98 NORFOLK AVE,,ROXBURY,7/26/16,Not Discovered Yet,Not Discovered Yet,1,7/26/16,MA
7325692,98 PARIS ST,,EVERETT,5/19/16,Not Discovered Yet,Not Discovered Yet,1,5/20/16,MA
7325943,98 PARIS ST,,EVERETT,5/26/16,Not Discovered Yet,Not Discovered Yet,1,5/27/16,MA
7325856,98 THETFORD AVE,,DORCHESTER,5/16/16,Not Discovered Yet,Not Discovered Yet,2A,7/26/16,MA
7325652,98 WILMINGTON RD,,BURLINGTON,5/17/16,Not Discovered Yet,Not Discovered Yet,3,6/2/16,MA
879255,980 MASSACHUSETTS AVE,,ARLINGTON,5/16/12,3,3,2,12/19/16,MA
7326432,985 DORCHESTER AVE,,DORCHESTER,6/13/16,Not Discovered Yet,Not Discovered Yet,1,6/14/16,MA
7327583,985 MAIN ST,,HAVERHILL,7/15/16,Not Discovered Yet,Not Discovered Yet,2,9/6/16,MA
307224,989 CENTRE ST,,NEWTON,8/23/07,3,3,2,10/26/16,MA
7324071,989 SALEM ST,,MALDEN,3/21/16,Not Discovered Yet,Not Discovered Yet,1,3/21/16,MA
7328475,99 ADAMS ST,,MILTON,8/24/16,Not Discovered Yet,Not Discovered Yet,2,11/8/16,MA
7330937,99 GILBERT ST,,MALDEN,12/23/16,Not Discovered Yet,Not Discovered Yet,2,12/28/16,MA
7322596,99 LANCASTER RD,,SHIRLEY,1/10/16,Not Discovered Yet,Not Discovered Yet,1,1/10/16,MA
7329422,99 LOVETT ST,,BEVERLY,10/10/16,Not Discovered Yet,Not Discovered Yet,1,10/10/16,MA
7323267,99 MARGIN ST,,PEABODY,2/1/16,Not Discovered Yet,Not Discovered Yet,2,2/19/16,MA
7325978,99 NEWBURY AVE,,QUINCY,5/26/16,Not Discovered Yet,Not Discovered Yet,2,6/22/16,MA
7328085,99 NORTH ST,,SALEM,8/1/16,Not Discovered Yet,Not Discovered Yet,2,9/9/16,MA
7322500,99 PARKER ST,,CLINTON,10/20/15,Not Discovered Yet,Missed 2,2,1/7/16,MA
845251,99 ROBERTSON ST,,QUINCY,4/12/12,3,3,2,6/17/16,MA
7325047,99 TREMONT ST,,BRIGHTON,4/28/16,Not Discovered Yet,Not Discovered Yet,1,4/28/16,MA
7330924,99 VILLAGE ST,,MARBLEHEAD,12/22/16,Not Discovered Yet,Not Discovered Yet,2,12/28/16,MA
7322766,99 WALDECK RD,,MILTON,1/18/16,Not Discovered Yet,Not Discovered Yet,2,2/4/16,MA
7327929,99 WASHINGTON ST,,ABINGTON,8/2/16,Not Discovered Yet,Not Discovered Yet,1,8/2/16,MA
7328346,99 WASHINGTON ST,,ABINGTON,8/22/16,Not Discovered Yet,Not Discovered Yet,1,8/22/16,MA
7328498,999 WASHINGTON ST,,NEWTON,8/27/16,Not Discovered Yet,Not Discovered Yet,1,8/27/16,MA
7330617,ACCESS RD,@ BOSTON PROVIDENCE TPKE,NORWOOD,12/10/16,Not Discovered Yet,Not Discovered Yet,1,12/13/16,MA
7324326,ADAMS RD,@ GRANT RD,MARBLEHEAD,3/31/16,Not Discovered Yet,Not Discovered Yet,3,4/11/16,MA
7325800,ADAMS ST,@ MERIAM ST,LEXINGTON,5/23/16,Not Discovered Yet,Not Discovered Yet,1,5/24/16,MA
7324915,ADAMS ST,@ LINCOLN RD,NEWTON,4/25/16,Not Discovered Yet,Not Discovered Yet,1,4/25/16,MA
5501905,ALFORD ST,@ MAIN ST,CHARLESTOWN,8/26/15,Not Discovered Yet,2,2,7/29/16,MA
7329445,AMHERST RD,@ UNIVERSITY AVE,BURLINGTON,10/7/16,Not Discovered Yet,Not Discovered Yet,2,11/4/16,MA
7327125,ANAWAN AVE,@ BEECH ST,WEST ROXBURY,7/5/16,Not Discovered Yet,Not Discovered Yet,1,7/5/16,MA
7328268,ANAWAN AVE,@ BEECH ST,WEST ROXBURY,8/17/16,Not Discovered Yet,Not Discovered Yet,1,8/18/16,MA
7324035,APPLETON ST,@ BERKELEY ST,BOSTON,3/17/16,Not Discovered Yet,Not Discovered Yet,1,3/30/16,MA
7327114,ASHFIELD ST,@ FAIRVIEW ST,ROSLINDALE,7/4/16,Not Discovered Yet,Not Discovered Yet,2,8/26/16,MA
7328662,ASHFIELD ST,@ FAIRVIEW ST,ROSLINDALE,9/3/16,Not Discovered Yet,Not Discovered Yet,2,9/16/16,MA
7327933,ATLANTIC AVE,@ TICEHURST LN,MARBLEHEAD,8/2/16,Not Discovered Yet,Not Discovered Yet,1,8/19/16,MA
7327958,ATLANTIC AVE,@ CLIFTON AVE,MARBLEHEAD,8/1/16,Not Discovered Yet,Not Discovered Yet,3,8/19/16,MA
7327963,ATLANTIC AVE,@ GARDEN RD,MARBLEHEAD,7/12/16,Not Discovered Yet,Not Discovered Yet,3,8/8/16,MA
7324570,AVALON DR,@ WASHINGTON ST,WEYMOUTH,4/13/16,Not Discovered Yet,Not Discovered Yet,1,4/13/16,MA
7328303,AVALON DR,@ WASHINGTON ST,WEYMOUTH,8/19/16,Not Discovered Yet,Not Discovered Yet,1,8/19/16,MA
7323387,BABCOCK ST,@ ADAMS ST,MILTON,2/10/16,Not Discovered Yet,Not Discovered Yet,2,3/25/16,MA
