ID,ADDRESS,TOWN,INTERSECTION,REPAIRED,GRADE,CAUSE
1584221,140 MAIN ST ,ESS ,SOUTHERN AVE ,5/14/14,2, EQUIPMENT
1584225,726 HALE ST ,BEV ,WEST ST ,8/1/14,2, CORROSION
1584226,28 COLUMBIA PIKE ,HAV ,MAIN ST ,5/13/14,2, OTHER
1584242,15 ACKLEY PL ,JPL ,WASHINGTON ST ,4/1/14,1, CORROSION
1584300,636 BOYLSTON ST ,NEW ,PARKER ST ,4/2/14,1, OTHER
1584304,4 LEE ST ,MAR ,TUCKER ST ,6/10/14,2, CORROSION
1584323,62 LAIGHTON ST ,LNN ,LAIGHTON TER ,5/23/14,2, OTHER
1584336,23 WALDEN ST ,LNN ,SUMMER ST ,6/26/14,2, OTHER
1584346,435 ATLANTIC AVE ,MAR ,CARLTON RD ,4/4/14,1, EQUIPMENT
1584346,435 ATLANTIC AVE ,MAR ,CARLTON RD ,4/4/14,1, EQUIPMENT
1584346,435 ATLANTIC AVE ,MAR ,CARLTON RD ,4/4/14,1, OTHER
1584356,181 KINGSLEY RD ,HUL ,DRAPER AVE ,4/1/14,1, EQUIPMENT
1584372,40 CRABTREE RD ,QUI ,E SQUANTUM ST ,11/11/14,2, CORROSION
1584388,33 SPRUCE ST ,MAL ,WEBSTER ST ,5/9/14,3, CORROSION
1584392,1 BROWN RD ,SWA ,ATLANTIC AVE ,4/23/14,2, OTHER
1584393,250 WOODROW AVE ,DOR ,ASHTON ST ,4/2/14,1, OTHER
1584403,12 DRUMLIN RD ,MAR ,CARLTON RD ,4/1/14,1, OTHER
1584425,3297 WASHINGTON ST ,JPL ,SYLVIA ST ,4/1/14,1, OTHER
1584438,43 DAYTONA RD ,LNN ,LYNNFIELD ST ,4/25/14,2, CORROSION
1584438,43 DAYTONA RD ,LNN ,LYNNFIELD ST ,4/25/14,2, CORROSION
1584438,43 DAYTONA RD ,LNN ,LYNNFIELD ST ,4/25/14,2, CORROSION
1584466,236 DUDLEY ST ,ROX ,BARD AVE ,4/2/14,1, EXCAVATION
1584479,187 HUMPHREY ST ,MAR ,ROCKAWAY AVE ,4/1/14,1, OTHER
1584479,187 HUMPHREY ST ,MAR ,ROCKAWAY AVE ,4/2/14,1, OTHER
1584489,69 PORTLAND ST ,HAV ,WHITE ST ,3/27/14,3, OTHER
1584490,534 WENTWORTH AVE ,LOW ,BERKELEY AVE ,4/4/14,2, CORROSION
1584539,98 WINCHESTER ST ,NEW ,DEDHAM ST ,4/1/14,1, EQUIPMENT
1584609,15 GREENVIEW AVE ,JPL ,CENTRE ST ,4/2/14,1, CORROSION
1584609,15 GREENVIEW AVE ,JPL ,CENTRE ST ,4/2/14,1, OTHER
1584622,38 POWDER HOUSE RD ,MED ,PILGRIM RD ,4/1/14,1, NATURAL FORCE
1584635,159 MAIN ST ,FAL ,TOWN HALL SQ ,4/1/14,1, EQUIPMENT
1584678,72 MANSFIELD ST ,LNN ,HUDSON ST ,4/1/14,1, NATURAL FORCE
1584710,AVCO RD ,HAV ,ROGERS RD ,4/2/14,1, CORROSION
1584732,22 MANOR HILL RD ,TEW ,RIVER RD ,4/2/14,1, CORROSION
1584859,168 LEXINGTON ST ,WOB ,MAYFLOWER RD ,4/1/14,1, NATURAL FORCE
1584914,21 HOLTON ST ,BRI ,ATHOL ST ,4/1/14,1, EXCAVATION
1585360,106 DALE ST ,REV ,VANE ST ,4/18/14,2, NATURAL FORCE
1585496,100 WATER ST ,WOH ,MBL ST ,4/2/14,1, CORROSION
1585536,13 BALCH ST ,BEV ,BLAINE AVE ,4/25/14,2, OTHER
1585536,13 BALCH ST ,BEV ,BLAINE AVE ,4/25/14,2, OTHER
1585536,13 BALCH ST ,BEV ,BLAINE AVE ,4/25/14,2, OTHER
1585536,13 BALCH ST ,BEV ,BLAINE AVE ,4/25/14,2, OTHER
1585552,511 CUMMINS HWY ,ROS ,PLEASANTVIEW ST ,4/18/14,2, OTHER
1585552,511 CUMMINS HWY ,ROS ,PLEASANTVIEW ST ,4/18/14,2, OTHER
1585565,79 WILLOW RD ,SUD ,HEMLOCK RD ,4/16/14,1, NATURAL FORCE
1585584,194 M ST ,SBO ,E 8TH ST ,4/2/14,1, NATURAL FORCE
1585708,121 5TH AVE ,LOW ,MOUNT HOPE ST ,4/2/14,1, NATURAL FORCE
1585778,303 POPONESSETT RD ,COT ,GUIMOUISSETT RD ,4/3/14,1, EXCAVATION
1585785,2 2ND ST ,MED ,CRADDOCK AVE ,4/2/14,1, CORROSION
1585785,2 2ND ST ,MED ,CRADDOCK AVE ,4/2/14,1, OTHER
1585864,14 HUME AVE ,MED ,GEORGE ST ,4/2/14,1, CORROSION
1585864,14 HUME AVE ,MED ,GEORGE ST ,4/2/14,1, OTHER
1585922,65 BEACON ST ,BOS ,CHARLES ST ,4/3/14,1, NATURAL FORCE
1585962,774 BOSTON ST ,LNN ,SANCTUARY RD ,4/3/14,1, EQUIPMENT
1585984,29 BENHAM ST ,HAV ,ELIJAH ST ,4/3/14,1, EQUIPMENT
1586327,13 FLAX POND RD ,LNN ,FLAX POND TER ,6/7/14,, CORROSION
1586436,427 CUMMINS HWY ,ROS ,JAMES ST ,4/4/14,2, OTHER
1586436,427 CUMMINS HWY ,ROS ,JAMES ST ,4/4/14,2, OTHER
1586440,25 WASHINGTON ST ,WEL ,RAILROAD ,4/5/14,1, OTHER
1586456,10 BARSTOW ST ,MAL ,MERIDIAN ST ,6/7/14,2, OTHER
1586460,47 ASSABET RD ,QUI ,SQUANTO RD ,4/3/14,1, EXCAVATION
1586473,47 ROSALIND RD ,WEY ,BRIDGE ST ,4/14/14,2, CORROSION
1586477,10 CAMPBELL ST ,LNN ,SPRINGVALE AVE ,5/19/14,2, CORROSION
1586499,FOX RUN RD ,BED ,GLEN ORA DR ,4/3/14,1, EQUIPMENT
1586506,31 BISHOP RD ,QUI ,BEALE ST ,4/8/14,2, CORROSION
1586516,WHEELER RD ,BUR ,MIDDLESEX TPKE ,4/3/14,1, EXCAVATION
1586520,27 BAILEY ST ,LNN ,SEVERANCE ST ,5/20/14,2, OTHER
1586527,22 COWDREY AVE ,LNN ,LYNNFIELD ST ,4/18/14,2, OTHER
1586527,22 COWDREY AVE ,LNN ,LYNNFIELD ST ,4/18/14,2, OTHER
1586528,70 WASHINGTON ST ,SAL ,LYNDE ST ,4/7/14,1, CORROSION
1586536,1754 WASHINGTON ST ,NEW ,LESLIE RD ,4/8/14,1, OTHER
1586595,NORMANDY DR ,NOR ,NAHATAN ST ,10/10/14,, MATL OR WELD FAILURE
1586638,46 W NEPTUNE ST ,LNN ,ORCHARD ST ,4/14/14,1, OTHER
1586681,356 CHESTNUT HILL AVE ,BRI ,ENGLEWOOD AVE ,4/9/14,1, OTHER
1586700,33 ADAMS ST ,LEX ,WOODLAND RD ,4/3/14,1, CORROSION
1586725,124 TENNIS PLAZA RD ,DRA ,WIMBLEDON XING ,4/3/14,1, EQUIPMENT
1586725,124 TENNIS PLAZA RD ,DRA ,WIMBLEDON XING ,4/4/14,1, EQUIPMENT
1586741,99 FLAGGLER RD ,LEO ,CAUSEWAY TER ,4/7/14,2, EQUIPMENT
1586748,644 HYDE PARK AVE ,ROS ,CANTERBURY ST ,4/4/14,1, OTHER
1586748,644 HYDE PARK AVE ,ROS ,CANTERBURY ST ,4/4/14,1, OTHER
1586758,W OUTER RD ,SAN ,S INNER RD ,4/3/14,1, CORROSION
1586774,250 WOODROW AVE ,DOR ,ASHTON ST ,4/3/14,1, OTHER
1586778,39 NAUSHON CIR ,WFA ,NAUSHON S ,4/3/14,1, EXCAVATION
1586812,140 SARGENT ST ,NEW ,HYDE AVE ,4/3/14,1, NATURAL FORCE
1586936,10 MONTAGUE ST ,ARL ,WESTMINSTER AVE ,4/4/14,1, OTHER
1586936,10 MONTAGUE ST ,ARL ,WESTMINSTER AVE ,4/4/14,1, OTHER
1587030,635 HYDE PARK AVE ,ROS ,CANTERBURY ST ,4/4/14,1, OTHER
1587433,43 KNOLLIN ST ,MAL ,PLYMOUTH RD ,5/8/14,3, OTHER
1587465,2 FREMONT CT ,ARL ,FREMONT ST ,4/3/14,2, CORROSION
1587481,19 DOUGLAS AVE ,LEO ,LINCOLN ST ,4/8/14,2, EQUIPMENT
1587545,22 LLOYD ST ,WNC ,MAXWELL RD ,5/8/14,2, OTHER
1587567,55 WHITED AVE ,TEW ,POLAND AVE ,4/4/14,1, EQUIPMENT
1587568,W OUTER RD ,SAN ,S INNER RD ,4/4/14,1, CORROSION
1587578,SHAWMUT ST ,CHE ,CONGRESS AVE ,4/4/14,1, NATURAL FORCE
1587588,17 HIGHLAND AVE ,SHA ,LAKE ST ,4/4/14,1, EQUIPMENT
1587610,48 THURSTON RD ,NEW ,COTTAGE ST ,4/8/14,1, EXCAVATION
1587665,730 MASSACHUSETTS AVE ,ARL ,ACADEMY ST ,4/4/14,1, OTHER
1587690,875 MORTON ST ,DOR ,MORTON VILLAGE DR ,4/22/14,1, OTHER
1587690,875 MORTON ST ,DOR ,MORTON VILLAGE DR ,4/23/14,1, OTHER
1587690,875 MORTON ST ,DOR ,MORTON VILLAGE DR ,4/23/14,1, OTHER
1587690,875 MORTON ST ,DOR ,MORTON VILLAGE DR ,4/25/14,1, OTHER
1587690,875 MORTON ST ,DOR ,MORTON VILLAGE DR ,4/25/14,1, OTHER
1587690,875 MORTON ST ,DOR ,MORTON VILLAGE DR ,4/7/14,1, OTHER
1587712,33 ELMWOOD ST ,REV ,REVERE ST ,4/4/14,1, CORROSION
1587743,5 HELENA RD ,DOR ,ADAMS ST ,4/4/14,2, OTHER
1587753,307 DORCHESTER AVE ,SBO ,OLD COLONY AVE ,4/29/14,1, OTHER
1587763,30 CHURCH ST ,MAL ,WEBSTER ST ,6/10/14,3, EQUIPMENT
1587763,30 CHURCH ST ,MAL ,WEBSTER ST ,6/10/14,3, OTHER
1587763,30 CHURCH ST ,MAL ,WEBSTER ST ,6/6/14,3, OTHER
1587763,30 CHURCH ST ,MAL ,WEBSTER ST ,6/6/14,3, OTHER
1587763,30 CHURCH ST ,MAL ,WEBSTER ST ,6/6/14,3, OTHER
1587763,30 CHURCH ST ,MAL ,WEBSTER ST ,6/6/14,3, OTHER
1587791,25 CARPENTER ST ,AME ,HIGHLAND ST ,5/7/14,2, EQUIPMENT
1587978,364 MAIN ST ,DEP ,CENTER ST ,4/4/14,1, NATURAL FORCE
1588676,252 RANTOUL ST ,BEV ,HOME ST ,4/12/14,1, OTHER
1588737,13 BALCH ST ,BEV ,BLAINE AVE ,4/5/14,1, OTHER
1588771,51 2ND ST ,MED ,MIDDLESEX AVE ,4/5/14,1, CORROSION
1589990,6 IMRIE RD ,BRI ,CAMBRIDGE ST ,4/7/14,1, CORROSION
1590084,195 GREENFIELD RD ,DOR ,RIDLON RD ,4/7/14,1, EQUIPMENT
1590084,195 GREENFIELD RD ,DOR ,RIDLON RD ,4/7/14,1, EQUIPMENT
1590084,195 GREENFIELD RD ,DOR ,RIDLON RD ,4/7/14,1, NATURAL FORCE
1590084,195 GREENFIELD RD ,DOR ,RIDLON RD ,4/7/14,1, OTHER
1590601,8 EASTBURN ST ,BRI ,WASHINGTON ST ,4/7/14,1, EQUIPMENT
1590601,8 EASTBURN ST ,BRI ,WASHINGTON ST ,4/7/14,1, OTHER
1590601,8 EASTBURN ST ,BRI ,WASHINGTON ST ,4/7/14,1, OTHER
1590848,19 WYCHWOOD DR ,LIT ,WYCHWOOD HTS ,4/17/14,2, CORROSION
1590894,11 DEERFIELD RD ,NOR ,OLD FARM RD ,4/29/14,2, EQUIPMENT
1590907,3 STRONG PL ,BOS ,CAMBRIDGE ST ,4/7/14,1, NATURAL FORCE
1590926,443 BUNKER HILL ST ,CHA ,MAIN ST ,4/13/14,1, EQUIPMENT
1590926,443 BUNKER HILL ST ,CHA ,MAIN ST ,4/13/14,1, OTHER
1590926,443 BUNKER HILL ST ,CHA ,MAIN ST ,4/14/14,1, EQUIPMENT
1590926,443 BUNKER HILL ST ,CHA ,MAIN ST ,4/14/14,1, OTHER
1590972,4 OLDE SURREY DR ,ACT ,GIONCONDA AVE ,4/7/14,1, EQUIPMENT
1590979,WOODLAND RD ,NEW ,HANCOCK ST ,4/7/14,1, CORROSION
1591003,15 BUZZARDS BAY AVE ,BUZ ,CENTER AVE ,4/7/14,1, EQUIPMENT
1591016,55 LANARK RD ,BRI ,COLLISTON RD ,4/8/14,1, NATURAL FORCE
1591016,55 LANARK RD ,BRI ,COLLISTON RD ,4/8/14,1, OTHER
1591072,140 BEACON ST ,NEW ,RESERVOIR AVE ,4/8/14,1, OTHER
1591076,35 HARBOR RD ,WYA ,2ND RD ,5/28/14,3, EQUIPMENT
1591080,199 DEAN ST ,NOR ,KERRY PL ,4/7/14,1, EXCAVATION
1591124,6 PARK TER ,WRO ,PARK ST ,4/14/14,2, CORROSION
1591135,BLUE HILL AVE ,ROX ,SUNDERLAND ST ,4/7/14,1, EXCAVATION
1591139,499 CUMMINS HWY ,ROS ,PLEASANTVIEW ST ,4/10/14,2, OTHER
1591139,499 CUMMINS HWY ,ROS ,PLEASANTVIEW ST ,4/29/14,2, OTHER
1591153,80 FERN RD ,MED ,VISTA AVE ,4/9/14,1, OTHER
1591158,131 E COTTAGE ST ,DOR ,HUMPHREYS ST ,4/7/14,1, NATURAL FORCE
1591170,68 S WHIPPLE ST ,LOW ,BARRINGTON ST ,4/9/14,1, OTHER
1591177,154 PARMENTER RD ,NEW ,FALMOUTH RD ,4/19/14,2, OTHER
1591181,652 SAWMILL BROOK PKY ,NEW ,KELLER PATH ,10/31/14,2, NATURAL FORCE
1591185,151 CALIFORNIA ST ,NEW ,CALIFORNIA PIKE ,12/29/14,2, CORROSION
1591189,98 STANWOOD ST ,DOR ,LAREDO ST ,4/18/14,, OTHER
1591196,5 ELLSWORTH RD ,NAH ,HOVEY WAY ,4/8/14,1, CORROSION
1591215,64 BEDFORD ST ,WAL ,SOUTH ST ,6/19/14,2, NATURAL FORCE
1591219,255 COMMON ST ,WAT ,LOCKE ST ,12/8/14,3, CORROSION
1591226,965 MASSACHUSETTS AVE ,ARL ,PRENTISS RD ,12/2/14,2, OTHER
1591244,4 LYMAN ST ,NEW ,SUMNER ST ,4/9/14,1, OTHER
1591278,320 GREAT RD ,LIT ,KING ST ,4/9/14,1, CORROSION
1591399,61 YERXA RD ,ARL ,WOODSIDE LN ,4/9/14,1, CORROSION
1591424,90 TYLER PIKE ,LOW ,GERTRUDE AVE ,4/7/14,1, CORROSION
1591521,8 FARNUM RD ,WAL ,ROSE HILL WAY ,4/8/14,1, CORROSION
1591618,SHAWMUT AVE ,BOS ,W DEDHAM ST ,4/9/14,1, OTHER
1591862,719 CHELMSFORD ST ,LOW ,WELLMAN ST ,6/12/14,2, OTHER
1591862,719 CHELMSFORD ST ,LOW ,WELLMAN ST ,6/12/14,2, OTHER
1591869,16 DOUGLAS RD ,LOW ,ANDOVER ST ,5/5/14,, CORROSION
1591879,34 CROWN RD ,WFD ,CASTLE AVE ,6/20/14,2, EQUIPMENT
1591940,28 WHITTIER ST ,AME ,LOCUST ST ,5/7/14,3, EQUIPMENT
1591947,846 MAIN ST ,MEL ,MELROSE ST ,4/8/14,1, CORROSION
1591979,56 OBER ST ,BEV ,OCEANSIDE DR ,4/8/14,1, OTHER
1591986,7 KEYES DR ,PEA ,KEYS DR ,11/4/14,2, CORROSION
1591986,7 KEYES DR ,PEA ,KEYS DR ,11/4/14,2, CORROSION
1591990,ELMWOOD AVE ,LNN ,W NEPTUNE ST ,4/16/14,1, OTHER
1591994,86 LAFAYETTE ST ,SAL ,DODGE ST ,6/3/14,2, CORROSION
1592002,49 EDGECLIFF RD ,WAT ,TEMPLETON PKY ,6/10/14,2, OTHER
1592006,177 PARADISE RD ,SWA ,NORFOLK AVE ,6/23/14,2, OTHER
1592007,338 LEXINGTON ST ,WAT ,ORCHARD ST ,12/17/14,2, NATURAL FORCE
1592011,194 HIGH ST ,MED ,WINTHROP ST ,4/11/14,1, OTHER
1592011,194 HIGH ST ,MED ,WINTHROP ST ,4/11/14,1, OTHER
1592011,194 HIGH ST ,MED ,WINTHROP ST ,4/11/14,1, OTHER
1592011,194 HIGH ST ,MED ,WINTHROP ST ,4/11/14,1, OTHER
1592069,W OUTER RD ,SAN ,S INNER RD ,4/8/14,1, CORROSION
1592070,1126 CENTRE ST ,NEW ,BOWEN ST ,4/8/14,1, OTHER
1592089,148 HIGH ST ,MED ,POWDER HOUSE RD ,4/8/14,1, OTHER
1592162,117 GALEN ST ,WAT ,WATER ST ,4/16/14,1, OTHER
1592163,105 COREY ST ,WRO ,PRIVATE WY OFF COREY ST ,4/8/14,1, CORROSION
1592176,327 WINTER ST ,WES ,BOGLE ST ,4/8/14,3, CORROSION
1592189,5 SAINT CLAIR AVE ,NBR ,S COMMON ST ,4/8/14,1, CORROSION
1592193,15 FLETCHER ST ,ROS ,SOUTH ST ,4/10/14,1, OTHER
1592194,15 TANNER ST ,LOW ,HOWARD ST ,4/10/14,1, CORROSION
1592198,24 MARSHALL AVE ,MAL ,WILLIAMS ST ,5/20/14,2, CORROSION
1592205,278 COREY ST ,WRO ,DWINELL ST ,4/8/14,1, CORROSION
1592209,AUDUBON RD ,WAK ,TEAL RD ,4/8/14,1, CORROSION
1592216,27 STONEY CLIFF RD ,CEN ,CLIPPER LN ,4/8/14,1, EQUIPMENT
1592242,87 PARK ST ,DOR ,STURTEVANT ST ,5/12/14,2, OTHER
1592246,120 BABSON ST ,DOR ,FREMONT ST ,4/14/14,2, OTHER
1592268,55 LINCOLN ST ,NEW ,COLUMBUS ST ,3/10/14,2, NATURAL FORCE
1592320,209 W MAIN ST ,WBR ,CUTLER RD ,4/9/14,1, CORROSION
1592320,209 W MAIN ST ,WBR ,CUTLER RD ,4/9/14,1, CORROSION
1592320,209 W MAIN ST ,WBR ,CUTLER RD ,4/9/14,1, CORROSION
1592397,13 ELM ST ,NWP ,PLUM ST ,4/8/14,1, CORROSION
1592422,593 SCHOOL ST ,BEL ,FAIRVIEW AVE ,4/16/14,1, NATURAL FORCE
1592426,STUART ST ,BOS ,TREMONT ST ,4/12/14,1, OTHER
1592979,160 IPSWICH ST ,BOS ,LANSDOWNE ST ,4/10/14,1, OTHER
1592987,59 SELWYN RD ,BEL ,JACKSON RD ,11/6/14,2, CORROSION
1592987,59 SELWYN RD ,BEL ,JACKSON RD ,11/6/14,2, OTHER
1593040,40 GROVE ST ,GLO ,COLONIAL ST ,4/10/14,1, EQUIPMENT
1593045,20 MORTON RD ,NEW ,HAZELTON RD ,4/10/14,1, EXCAVATION
1593046,183 MAIN ST ,EVE ,WINTHROP ST ,4/14/14,1, NATURAL FORCE
1593072,2075 CENTRE ST ,WRO ,SAINT THERESA AVE ,4/9/14,1, OTHER
1593132,1 CHESTER AVE ,BUR ,WILMINGTON RD ,4/10/14,2, MATL OR WELD FAILURE
1593142,68 ROOSEVELT RD ,MED ,PAUL RD ,5/9/14,2, CORROSION
1593142,68 ROOSEVELT RD ,MED ,PAUL RD ,5/9/14,2, OTHER
1593146,146 MAVERICK ST ,CHE ,HIGHLAND ST ,4/9/14,1, OTHER
1593150,300 TRAPELO RD ,BEL ,PRIVATE WAY ,4/9/14,3, NATURAL FORCE
1593150,300 TRAPELO RD ,BEL ,PRIVATE WAY ,4/9/14,3, OTHER
1593150,300 TRAPELO RD ,BEL ,PRIVATE WAY ,4/9/14,3, OTHER
1593157,103 HUNNEWELL AVE ,NEW ,WILLARD ST ,4/9/14,1, EQUIPMENT
1593157,103 HUNNEWELL AVE ,NEW ,WILLARD ST ,4/9/14,1, EQUIPMENT
1593157,103 HUNNEWELL AVE ,NEW ,WILLARD ST ,4/9/14,1, OTHER
1593157,103 HUNNEWELL AVE ,NEW ,WILLARD ST ,4/9/14,1, OTHER
1593233,CALIFORNIA ST ,NEW ,BRIDGE ST ,5/6/14,1, NATURAL FORCE
1593276,12 HEMLOCK LN ,ACT ,NAGOG HILL RD ,4/17/14,3, CORROSION
1593301,41 WAVERLY ST ,BRO ,EMERSON ST ,4/9/14,1, CORROSION
1593317,123 PLAYSTEAD RD ,MED ,CENTURY ST ,4/9/14,1, CORROSION
1593358,456 BROADWAY ,CHE ,5TH ST ,4/9/14,1, CORROSION
1593358,456 BROADWAY ,CHE ,5TH ST ,4/9/14,1, OTHER
1593359,20 CAPT ELLIS LN ,HYA ,FALMOUTH RD ,4/9/14,1, CORROSION
1593381,190 MILTON AVE ,DOR ,GALLIVAN BLVD ,4/9/14,1, NATURAL FORCE
1593385,SQUANTUM ST ,MIL ,GRANITE AVE ,4/9/14,1, OTHER
1593392,137 HUMPHREY ST ,MAR ,SHETLAND RD ,4/23/14,1, OTHER
1593393,56 PRESIDENTS AVE ,QUI ,BRADFORD ST ,4/10/14,1, CORROSION
1593451,16 PATRICIA RD ,PEA ,MOORE ST ,4/9/14,1, EQUIPMENT
1593488,2 ELM ST ,BRA ,WASHINGTON ST ,4/10/14,1, CORROSION
1593672,19 SCHOOL ST ,BEV ,COX CT ,4/10/14,1, OTHER
1593672,19 SCHOOL ST ,BEV ,COX CT ,4/10/14,1, OTHER
1593685,NEWPORT AVE ,QUI ,WILSON AVE ,4/10/14,1, CORROSION
1593995,140 SHARON ST ,MED ,HOLTON ST ,5/7/14,2, CORROSION
1593995,140 SHARON ST ,MED ,HOLTON ST ,5/7/14,2, NATURAL FORCE
1593995,140 SHARON ST ,MED ,HOLTON ST ,5/7/14,2, OTHER
1594005,10 EVERETT ST ,LNN ,LOVERS LEAP AVE ,5/15/14,2, CORROSION
1594005,10 EVERETT ST ,LNN ,LOVERS LEAP AVE ,5/15/14,2, OTHER
1594012,61 NEPTUNE ST ,LNN ,S ELM ST ,8/20/14,, OTHER
1594012,61 NEPTUNE ST ,LNN ,S ELM ST ,8/20/14,, OTHER
1594025,130 SOUTH ST ,LNN ,NEPTUNE ST ,12/5/14,, OTHER
1594029,151 WALNUT ST ,LNN ,CHILDS ST ,5/12/14,, OTHER
1594029,151 WALNUT ST ,LNN ,CHILDS ST ,5/12/14,, OTHER
1594036,4 WINTHROP ST ,LNN ,HANCOCK ST ,6/10/14,, CORROSION
1594043,150 HUMPHREY ST ,MAR ,HEREFORD RD ,4/10/14,1, OTHER
1594043,150 HUMPHREY ST ,MAR ,HEREFORD RD ,4/10/14,1, OTHER
1594047,3 PERKINS ST ,PEA ,PERKINS CT ,4/10/14,1, OTHER
1594112,STANTON ST ,ROC ,SUNNYBANK AVE ,4/10/14,1, EQUIPMENT
1594121,59 GREENVALE AVE ,WEY ,GREENWOOD AVE ,12/12/14,2, CORROSION
1594136,34 EDGAR AVE ,SOM ,HEATH ST ,4/10/14,1, EXCAVATION
1594166,30 SHAWSHEEN RD ,BIL ,WOODLAND RD ,4/24/14,3, CORROSION
1594188,25 EMERY AVE ,DRA ,7TH AVE ,4/28/14,2, EQUIPMENT
1594198,23 MONMOUTH ST ,EBO ,MARION ST ,4/14/14,1, OTHER
1594199,1 LEICESTER RD ,MAR ,HUMPHREY ST ,4/10/14,1, OTHER
1594199,1 LEICESTER RD ,MAR ,HUMPHREY ST ,4/10/14,1, OTHER
1594206,30 ELMWOOD AVE ,HAV ,S WEBSTER ST ,4/10/14,1, EQUIPMENT
1594216,35 STRANDWAY ,WHA ,PINE LN ,4/11/14,1, EXCAVATION
1594229,138 BROOK AVE ,DOR ,DUDLEY ST ,4/28/14,, OTHER
1594230,22 WAITE ST ,MAL ,MAPLEWOOD ST ,4/28/14,, CORROSION
1594237,627 ADAMS ST ,DOR ,ASHMONT ST ,5/7/14,2, OTHER
1594244,146 SHELLBACK WAY ,MAS ,WAQUOIT RD ,10/22/14,2, MATL OR WELD FAILURE
1594248,249 BLUE HILL AVE ,DOR ,MAYWOOD ST ,5/6/14,, OTHER
1594248,249 BLUE HILL AVE ,DOR ,MAYWOOD ST ,5/6/14,, OTHER
1594248,249 BLUE HILL AVE ,DOR ,MAYWOOD ST ,6/19/14,, OTHER
1594248,249 BLUE HILL AVE ,DOR ,MAYWOOD ST ,6/25/14,, OTHER
1594248,249 BLUE HILL AVE ,DOR ,MAYWOOD ST ,6/25/14,, OTHER
1594255,6 DEWOLFE DR ,CFD ,BURNING TREE LN ,5/29/14,3, EQUIPMENT
1594288,33 BISHOP RD ,QUI ,BEALE ST ,8/6/14,2, CORROSION
1594305,117 FLORENCE ST ,ROS ,BEXLEY RD ,4/10/14,1, NATURAL FORCE
1594305,117 FLORENCE ST ,ROS ,BEXLEY RD ,4/10/14,1, OTHER
1594316,493 ESSEX ST ,WEY ,TAFT RD ,5/16/14,3, CORROSION
1594324,MASS AVE ,ARL ,BROADWAY ,4/11/14,1, OTHER
1594324,MASS AVE ,ARL ,BROADWAY ,4/11/14,1, OTHER
1594328,38 WILSON AVE ,BUZ ,CENTER AVE ,4/10/14,1, EQUIPMENT
1594338,37 HUCKINS AVE ,QUI ,MAYFLOWER RD ,10/14/14,2, CORROSION
1594348,184 MERRIMAC ST ,NWP ,CALDWELLS CT ,4/10/14,1, EXCAVATION
1594553,25 EVERETT AVE ,WNC ,SHEFFIELD RD ,4/10/14,1, OTHER
1594808,31 WAITE ST ,MAL ,MAPLEWOOD ST ,5/19/14,3, OTHER
1594808,31 WAITE ST ,MAL ,MAPLEWOOD ST ,5/19/14,3, OTHER
1594808,31 WAITE ST ,MAL ,MAPLEWOOD ST ,5/19/14,3, OTHER
1594809,85 MOUNT VERNON RD E ,WEY ,MOUNT IDA RD ,5/27/14,1, CORROSION
1594837,121 BRATTLE ST ,ARL ,HEMLOCK ST ,5/16/14,3, CORROSION
1594838,31 STERLING ST ,NEW ,SEWALL ST ,6/6/14,3, NATURAL FORCE
1594851,6 NORMAN ST ,EVE ,WILLIAMS ST ,4/11/14,1, OTHER
1594864,73 HILLSIDE RD ,WAT ,MAPLEWOOD ST ,4/15/14,1, OTHER
1594874,94 WALNUT AVE ,ROX ,WALNUT CT ,4/16/14,1, OTHER
1594874,94 WALNUT AVE ,ROX ,WALNUT CT ,4/16/14,1, OTHER
1594874,94 WALNUT AVE ,ROX ,WALNUT CT ,4/24/14,1, OTHER
1594878,19 ALHAMBRA RD ,WRO ,WILLOW ST ,4/11/14,1, CORROSION
1594942,SHORT ST ,GLO ,MAIN ST ,4/11/14,1, EXCAVATION
1595001,6 RENDALL RD ,WRO ,WELD ST ,4/11/14,1, CORROSION
1595142,3 LAKESHORE DR ,BEV ,PEARL ST EXT ,4/11/14,1, EXCAVATION
1595152,11 HOWARD ST ,HAV ,LINCOLN ST ,4/11/14,1, OTHER
1595211,47 HARVARD ST ,EVE ,SUNNYSIDE AVE ,4/11/14,1, OTHER
1595287,62 EAST ST ,IPS ,COGSWELL ST ,4/11/14,1, MATL OR WELD FAILURE
1595334,335 BROADWAY ,LNN ,PARKLAND AVE ,4/12/14,1, NATURAL FORCE
1595941,SQUANTUM ST ,MIL ,GRANITE AVE ,4/12/14,1, OTHER
1596282,732 BROADWAY ,MEL ,BLUE HILL AVE ,4/12/14,1, CORROSION
1596282,732 BROADWAY ,MEL ,BLUE HILL AVE ,4/12/14,1, CORROSION
1596282,732 BROADWAY ,MEL ,BLUE HILL AVE ,4/12/14,1, CORROSION
1597111,58 PROSPECT AVE ,REV ,SUFFOLK AVE ,4/13/14,1, EQUIPMENT
1597453,492 TRAPELO RD ,BEL ,CHURCH ST ,4/16/14,1, NATURAL FORCE
1598267,330 PARADISE RD ,SWA ,LONGWOOD DR ,4/14/14,1, EXCAVATION
1598289,200 RIVERSIDE AVE ,MED ,PARK ST ,5/14/14,2, EQUIPMENT
1598290,29 PLUMMER AVE ,WNT ,WOODSIDE AVE ,4/14/14,1, CORROSION
